x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,3.3332287e-07,8.542616e-09,3.182386e-05,4.3224438e-10,7.549597e-05,1.774519e-05,0.9998635,8.6368657e-10,1.1083083e-05,2.7700126e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99494016,3.731176e-08,0.002491916,1.2844023e-06,5.709293e-07,0.0012780261,0.00016653976,4.076918e-07,0.0011198506,1.1442648e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,9.826736e-07,3.1783344e-08,1.00113375e-05,2.9989834e-11,5.627467e-05,7.4071327e-09,0.99993217,5.871285e-08,4.526331e-07,2.3252971e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,6.874324e-05,1.3785533e-08,0.14737928,3.286776e-06,0.8511412,4.0532606e-05,0.000105034065,4.6482096e-06,8.529755e-06,0.001248645
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,1.2187076e-11,5.892799e-09,0.013854772,0.9855849,8.063877e-13,1.2034323e-07,6.6534074e-22,3.153224e-10,0.0005602008,1.6567984e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,1.657028e-10,5.8256063e-08,0.00015138883,0.00042990778,1.4451987e-06,1.8013571e-07,4.4131855e-12,0.99915254,3.558857e-06,0.0002609799
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.00018431629,0.00035285167,0.0009870639,0.99524647,4.27365e-08,0.0029463298,1.965328e-07,1.1725044e-06,0.00027977375,1.7584597e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,2.1572362e-10,3.2761508e-13,4.6182926e-08,2.3604662e-07,0.00018724547,2.7587566e-07,4.836246e-12,0.043420862,6.039976e-05,0.95633096
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.937906,2.6268093e-10,4.298604e-06,8.662207e-09,8.0457674e-08,0.039857257,0.007383354,2.7695876e-07,0.014582509,0.00026614312
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.99833715,7.4390385e-07,4.1527237e-05,4.961062e-09,6.4551716e-07,4.991637e-06,0.0014352546,7.374194e-08,0.00017837144,1.1766874e-06
