x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,9.995981e-07,7.0315242e-12,4.2529923e-08,2.9487161e-08,3.544052e-06,6.415287e-05,0.9999263,2.3321948e-12,4.858339e-06,2.224772e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9987141,2.550857e-10,0.0010481061,4.1411747e-07,1.1213801e-07,9.419497e-07,8.094453e-05,2.0891223e-07,0.00014706081,8.221055e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.1381738e-06,7.517207e-10,3.2294267e-07,1.602388e-09,1.3730785e-05,2.2793238e-07,0.999984,1.6407802e-11,4.9932316e-07,2.628009e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,1.6058672e-10,5.5211746e-09,9.09111e-06,3.9239526e-06,0.9999256,5.1655024e-07,7.3756354e-08,1.135488e-06,9.2342526e-07,5.866772e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,5.2706915e-11,1.7225783e-07,0.0009083746,0.9979352,2.9510673e-12,3.1508003e-05,2.9141114e-12,3.6369507e-08,0.0011247452,6.330138e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,7.955549e-12,2.3535163e-06,0.0014014335,0.00023760325,1.24995365e-08,2.172964e-09,2.5820558e-15,0.9983576,2.0802207e-07,8.405497e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,6.5343736e-10,7.012165e-10,4.124473e-06,0.9976745,1.2641533e-11,0.0023160453,7.9880875e-09,2.5181243e-11,5.086366e-06,2.0707996e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.4318949e-09,5.578021e-15,4.135004e-09,5.500514e-08,8.747012e-05,8.856003e-07,2.9363708e-13,0.001014719,7.472396e-05,0.99882215
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9999149,4.452518e-19,1.1813062e-08,9.450971e-11,8.197175e-14,7.685561e-06,7.7595877e-07,3.7403744e-08,7.4741605e-05,1.7604483e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9999925,1.839758e-16,8.205094e-08,4.859647e-10,3.3533863e-11,1.0846829e-07,6.6261096e-06,2.2169784e-10,6.2287717e-07,1.654777e-07
