x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,4.7583776e-06,4.015988e-06,4.1688795e-06,3.0232377e-07,7.1468946e-07,0.00014924146,0.999796,3.87137e-05,8.729818e-07,1.2687937e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9999763,3.2426918e-08,6.282365e-06,8.7805006e-07,2.0724896e-07,9.567297e-07,1.1755385e-07,1.3308103e-05,1.5924364e-06,2.7245062e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,3.3986824e-05,3.0914161e-06,2.0672816e-05,2.338788e-06,6.6893203e-06,0.00011983721,0.99950206,0.0003029857,2.8434001e-06,5.5110345e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,2.5193497e-06,3.7586797e-05,0.00020756123,6.4089996e-08,0.9996408,2.471631e-07,2.7037079e-06,1.2212774e-05,3.1785467e-07,9.5937496e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,4.938397e-10,1.4944778e-08,3.089353e-08,0.9999999,4.2656683e-09,5.970157e-08,1.8107793e-08,4.8038952e-08,3.8115453e-09,7.1327846e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,3.1273958e-05,3.282605e-06,0.0031758368,1.9985788e-05,0.00010450335,8.99191e-07,0.00013986549,0.9965173,2.5258814e-07,6.902446e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,1.2787938e-08,3.2596336e-08,3.1175066e-06,0.99998975,2.659667e-06,6.8021956e-07,1.6467884e-06,1.5583823e-06,1.2307666e-07,5.022043e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,7.338231e-05,6.855833e-07,6.584007e-06,1.0298928e-07,1.7232645e-05,6.33839e-07,4.3767625e-07,1.1987333e-05,2.1359197e-05,0.9998677
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9999263,2.0406166e-07,1.6531455e-07,2.1920283e-07,3.8148e-07,6.872625e-06,1.244026e-06,1.19923e-07,8.635283e-06,5.5868742e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9999707,5.322601e-07,2.5450737e-07,3.338888e-08,2.3305385e-07,1.5759531e-07,3.0554233e-07,2.7664642e-05,4.3895977e-08,7.243714e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,1.9089684e-05,7.025982e-07,5.7691364e-06,1.1899407e-06,1.6895387e-05,1.9503775e-06,6.701509e-07,9.178996e-06,1.6970915e-05,0.99992764
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,2.274787e-07,5.384396e-07,6.174154e-09,6.8063436e-08,0.99973017,1.3463688e-07,1.8326801e-06,0.00026698955,7.7682856e-08,7.165529e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,1.12836664e-08,6.079697e-07,2.2343227e-07,4.5087282e-07,5.2620453e-07,1.3130546e-07,4.9567753e-08,9.589063e-09,0.9999981,3.1769623e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,2.1644933e-06,4.180857e-06,5.6284534e-06,2.2962237e-07,3.3944743e-06,4.2477794e-07,7.513162e-07,9.421701e-09,0.9999821,1.1124115e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,7.654897e-09,2.1354924e-07,3.4116724e-08,3.96962e-09,7.5987253e-07,1.2812104e-09,9.0291806e-08,2.1120659e-08,1.2943274e-06,0.9999976
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,0.00011861534,1.920536e-06,0.00020569851,1.4723042e-06,0.00031194018,3.6335962e-07,1.1712906e-06,7.646701e-06,0.00023811139,0.999113
