x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,1.650332e-07,5.7286687e-09,5.6208764e-06,7.129841e-08,3.6870115e-05,2.1087144e-05,0.99993575,8.110646e-09,2.742835e-07,2.1013727e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9878433,1.4960131e-08,0.012000545,7.497936e-08,9.611719e-09,1.6059802e-06,7.521911e-09,3.8868893e-06,0.00014949938,9.680751e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.3196597e-08,9.994586e-08,1.7242816e-07,3.6303278e-09,3.6866093e-06,1.605599e-08,0.99999607,1.487153e-08,1.2658479e-08,5.56266e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,1.7562298e-08,1.4659493e-05,0.006725705,1.0027685e-06,0.9931439,1.3608858e-08,8.501875e-09,1.812522e-07,6.0203155e-07,0.00011386645
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,1.6058767e-08,4.0397754e-05,0.028654648,0.97040886,6.683872e-11,0.00016098161,3.0186453e-07,4.483477e-09,0.00073485076,6.355158e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,2.3887383e-06,0.0001222978,0.020331113,0.0007065412,2.1369642e-05,8.6703676e-07,1.3774145e-06,0.9744092,6.9851916e-07,0.0044041425
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,9.384102e-08,6.3105824e-07,2.3605631e-05,0.99974424,8.984937e-06,0.00011968349,1.15196e-06,1.4760873e-07,0.000100901794,5.210445e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,8.468534e-06,7.731081e-07,3.773968e-08,5.207505e-08,0.00025281712,1.3271402e-07,7.860781e-08,0.008771222,1.3210148e-05,0.9909531
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.99751127,2.2724798e-09,5.3272475e-09,9.058497e-09,1.1235126e-11,0.0024407767,1.2445752e-05,3.5881587e-10,1.0286524e-06,3.4320758e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9999962,2.742849e-07,4.614043e-07,6.166283e-10,1.2995945e-08,9.447883e-07,7.125871e-07,7.612685e-07,1.9500676e-07,3.9713527e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,5.4550878e-11,2.4381231e-06,3.318603e-06,4.6499326e-06,2.3630254e-07,3.318934e-05,1.011253e-08,9.140822e-06,2.2385643e-06,0.9999448
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,1.8745767e-09,4.159642e-10,4.117278e-10,2.0293617e-12,1.0,4.3943833e-12,2.3440545e-09,2.6690932e-08,1.3380058e-10,7.0443766e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,1.1614953e-06,3.5823298e-09,3.6222904e-05,2.3194334e-05,1.820109e-10,0.027008323,5.388277e-06,4.1111505e-09,0.9722306,0.0006951393
