x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,7.393142e-07,1.1884167e-08,0.006686513,1.7016802e-05,0.00038709547,0.00039002532,0.9923159,1.113908e-09,0.00020272953,9.859313e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.98720413,3.0633944e-12,0.0012679336,0.00040631337,3.7337893e-06,0.007593746,0.0021788196,1.9516555e-08,0.0013445508,7.546199e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,2.502498e-05,4.030454e-08,0.0014795637,1.2444331e-05,0.000874113,4.3010292e-05,0.9975581,3.1069198e-06,3.6481672e-06,9.0609626e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,0.0011914172,3.6170969e-12,0.0034654022,0.0030065614,0.9664817,0.0017668688,0.0002208049,4.230046e-06,0.00016934576,0.023693552
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,2.3481275e-06,5.070768e-07,0.05118736,0.30213082,1.9949177e-06,0.003953467,5.833412e-11,5.6426734e-09,0.6427075,1.5929592e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,2.7537248e-05,1.7099814e-05,0.0012641507,0.004767105,0.0009949931,0.0032065823,4.5985134e-06,0.8777984,0.0011951354,0.110724494
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.0020521947,0.0055848313,0.017780865,0.85199946,1.0922608e-05,0.10082153,0.0016051292,5.8851253e-07,0.020130806,1.3679484e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.7041073e-06,1.8050698e-10,1.411572e-06,3.9753695e-06,0.0028564336,1.0602644e-05,7.722832e-08,0.06616266,0.00030876178,0.9306543
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.96024907,5.8286618e-12,0.00010662897,1.1154012e-05,3.2652355e-05,0.013347646,2.4385753e-07,8.473524e-06,0.0250467,0.0011973599
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9975412,2.3403837e-09,0.00033741968,6.936855e-05,4.405519e-06,0.0006536453,0.00021130254,1.8859204e-06,0.0011329085,4.7890255e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,1.48983315e-08,1.9403564e-05,4.1689746e-06,0.0029052407,0.0036606202,0.01935155,8.159958e-08,0.00034097733,0.0025990873,0.9711188
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,0.0003919922,8.436811e-09,0.012493487,0.0005524397,0.9473343,0.0017778286,0.0065175737,0.020339536,0.0020887547,0.008504103
