x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,3.060055e-11,3.903416e-12,1.7594964e-10,1.738235e-10,4.199166e-09,8.629521e-08,0.99999976,1.5708392e-12,7.174389e-08,1.819531e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99994755,4.6633964e-12,5.2103373e-05,6.9771425e-11,9.084795e-13,6.9521285e-11,9.203258e-08,3.4246774e-08,2.5279806e-07,3.745633e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.7937326e-08,2.7607038e-11,1.4322578e-09,9.150662e-13,1.4534369e-07,7.248143e-11,0.9999999,1.5160041e-12,1.1456237e-09,2.1904679e-14
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,1.3212038e-10,2.8005308e-08,5.568578e-05,1.7902725e-08,0.9999249,5.397845e-08,8.047303e-09,5.9557947e-06,4.166321e-08,1.3317169e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,7.4942345e-14,3.2522893e-12,7.927499e-07,0.9999982,6.974558e-18,2.142836e-09,6.1454056e-18,3.420945e-09,1.0092579e-06,8.454353e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,1.4345634e-09,4.0793742e-07,0.00024187792,2.852426e-05,4.0925485e-09,2.8101896e-10,3.4039693e-14,0.9997259,3.4056666e-09,3.2535506e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,2.810081e-09,8.411174e-09,6.217462e-07,0.99998236,1.2574633e-12,1.4820364e-05,1.1368343e-08,6.5117284e-08,1.5481071e-06,5.362405e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,5.3266047e-10,1.0337705e-13,1.7732185e-09,1.211311e-07,5.8990468e-06,2.1312944e-07,3.202353e-12,0.0070959437,3.1282027e-05,0.9928665
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.99905616,6.537593e-15,3.2867825e-07,1.1925638e-11,8.621504e-13,1.6707227e-05,7.6565375e-05,1.23946196e-08,0.00081150484,3.860788e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9999999,7.5802307e-14,1.9159367e-09,4.3901304e-14,1.9100319e-14,1.2957906e-11,1.1523736e-07,1.2534995e-10,1.9936959e-09,3.0294565e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,2.3578695e-14,1.0305704e-06,5.3692827e-07,2.0965981e-05,3.7371698e-05,2.957289e-07,1.7279537e-12,8.156312e-06,2.2907494e-05,0.9999088
