x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,5.5199484e-07,8.015337e-06,0.0001355517,2.7586193e-06,0.0022790495,0.00020741593,0.9973571,2.8466216e-06,6.491884e-06,2.3430624e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9946854,3.442692e-08,0.0019982979,0.00019412297,5.9953168e-06,0.001977585,0.00084025605,2.4091169e-06,0.00027804927,1.7762046e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.4097343e-06,2.2501283e-07,4.2939435e-05,2.2245742e-06,1.8559736e-06,9.756018e-05,0.99985075,2.9857424e-06,5.6309617e-08,7.070393e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,2.0387844e-05,0.0004742073,0.029228322,0.014695119,0.95204765,0.00079066626,3.586904e-05,0.00010901307,0.00077519665,0.0018235557
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,9.579369e-06,0.00041819082,0.0049038,0.30306557,9.926602e-06,0.004203474,3.2591697e-06,1.4099653e-07,0.6873718,1.4323263e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,0.00012468692,7.120923e-05,0.0011458158,0.0056526596,4.5034532e-05,0.00031084972,3.231934e-06,0.9732945,8.683162e-06,0.019343363
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.001407907,0.016099017,0.033812653,0.86985993,1.9969964e-05,0.034125056,0.0039938884,0.00031242138,0.040320672,4.8438727e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,0.00045465483,1.1591114e-07,1.8595507e-05,1.2403555e-05,0.014065208,4.442449e-06,1.841445e-06,0.11426008,0.00037278404,0.87081
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.99956506,1.4582431e-13,5.14756e-06,1.1275237e-07,4.4611163e-08,0.00025795706,0.00013373616,4.7784813e-08,3.455017e-05,3.3206154e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9998802,3.387925e-10,2.9844485e-05,2.7098183e-06,7.0096554e-08,9.015413e-06,7.8881685e-06,9.975513e-07,1.6374512e-05,5.2778792e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,5.3258726e-09,0.0011173879,2.2467339e-05,0.01784996,0.026822016,0.0019993715,1.129531e-06,0.0006924927,0.0006527901,0.9508424
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,4.059934e-06,2.3713872e-07,0.0062184595,0.00017054297,0.9846326,9.773087e-06,9.208891e-05,0.008767506,3.967719e-05,6.4945074e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,1.7935976e-05,1.6626858e-08,0.00076261704,6.975808e-05,4.92795e-06,1.7148071e-05,9.047184e-08,6.174435e-08,0.99874985,0.0003775797
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,0.00019429362,1.0497544e-05,0.0020241807,0.00050427014,1.5162045e-05,0.0004412436,3.8083601e-06,1.1215217e-06,0.99654764,0.00025780158
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,8.8489294e-08,6.49765e-06,2.9996672e-05,0.0014935335,0.038289662,0.0007853258,1.6551136e-06,0.0002589442,0.0016597996,0.95747447
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,0.00028166478,4.5885233e-07,0.008965013,2.6871554e-05,0.05478523,1.5202757e-05,0.00026185633,0.0006872999,0.00014059492,0.9348358
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,1.3881609e-07,0.00024171949,0.99923587,5.923175e-06,3.3390604e-10,2.0324822e-07,0.00051195105,2.8220332e-10,4.1329454e-06,5.99138e-11
