x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,0.0011369925,0.0013072221,0.0052738353,3.0258789e-05,0.0089781275,9.645181e-05,0.9805485,9.482986e-05,0.0024896706,4.410562e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.4248048,6.023933e-05,0.48287296,0.0015657427,4.977379e-05,0.0076956186,0.0040874477,0.0024406842,0.0763575,6.5256296e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,0.0021010733,0.005237152,0.0007086998,1.3915675e-05,0.0035976146,3.0729723e-05,0.98725456,0.00018451238,0.00078128616,9.040189e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,0.0010888916,0.0003355833,0.017270569,3.483041e-05,0.9703992,3.0514819e-05,0.010234699,8.0157886e-05,1.0403085e-07,0.0005255016
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,2.455667e-06,1.4191519e-08,0.08136609,0.18951178,1.614339e-08,0.00015286036,1.5193847e-06,1.3721451e-07,0.7289651,1.2786592e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,1.0949171e-05,9.1150774e-05,0.0040895757,2.5825755e-05,0.00021206413,6.188648e-06,1.5534692e-06,0.9949869,0.00038370167,0.00019210648
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.0021388843,7.406999e-05,0.0068031996,0.95545596,0.0008623218,0.023323119,0.0031584003,0.00015509111,0.0078786975,0.0001502438
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,7.942943e-06,4.170422e-07,5.7435554e-06,3.5393037e-05,0.00045852645,0.00017986841,1.8588926e-08,0.049843922,0.0010321387,0.94843596
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9973744,2.6864363e-06,0.00012296985,1.905719e-06,1.296388e-07,0.00018217147,4.0212108e-05,0.000117379066,0.0019047788,0.00025337152
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9910999,3.021927e-06,0.005543863,1.6862447e-05,9.198899e-07,0.0006256534,0.0014787242,1.6587188e-05,0.0011350024,7.939792e-05
