x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,2.3560613e-08,2.006953e-06,0.001817584,2.1727817e-06,0.000540321,0.00020661337,0.9969441,4.4595333e-10,0.00048600545,1.1292136e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9931647,1.8850813e-10,0.0026231415,1.7848351e-05,3.65055e-06,0.0031727194,0.0007358192,1.09764464e-07,0.00027168277,1.027302e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.018539e-07,7.072176e-08,0.0004449768,2.8111475e-07,0.00012329267,3.0660965e-06,0.9994273,6.1501346e-08,6.282285e-07,2.5031898e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,7.655991e-05,1.15670545e-07,0.0029814553,0.00040036713,0.9697705,0.020900806,2.7943213e-05,7.796854e-06,9.94371e-05,0.005735002
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,6.566359e-05,2.0834927e-05,0.04701852,0.18760541,9.482939e-05,0.01874562,5.5701157e-06,8.086244e-06,0.745213,0.0012225751
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,7.9981754e-07,1.7910246e-05,6.482651e-05,0.0001073821,0.0002423921,0.00020663076,1.7883953e-06,0.98373634,1.798556e-05,0.015603945
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,7.098356e-06,0.0018139948,0.00057369063,0.9683026,9.506344e-06,0.028519183,6.745409e-05,2.1320852e-06,0.00067422545,3.0182879e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,4.732105e-05,1.9814937e-08,3.651446e-07,1.7406135e-05,0.024613606,8.848159e-05,1.1100226e-06,0.32204396,8.808244e-05,0.6530997
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.99947315,2.2855088e-12,1.4903738e-06,2.2659894e-08,4.4636633e-10,0.0005000419,5.839631e-10,7.351614e-08,1.5131445e-05,1.0100048e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.99924135,4.9399174e-09,6.133767e-05,6.768481e-07,2.4952014e-08,0.000633175,3.0170226e-05,1.0584499e-06,1.3183061e-05,1.91036e-05
