x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,2.9512012e-07,1.7219696e-06,0.0044828877,1.1714502e-06,2.3255418e-05,5.7628233e-05,0.9953223,2.2517426e-07,0.00011029627,2.5022308e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9867393,1.7738433e-08,0.002657475,0.00029021408,1.7606923e-06,0.0086038085,0.0012198532,1.6498047e-06,0.00048545064,5.0353066e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,4.5368884e-06,2.0499532e-05,0.00045091493,7.874883e-07,0.001403004,4.5661687e-05,0.99799675,5.6841305e-05,1.6229467e-06,1.9307327e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,0.00036555022,1.7974102e-05,0.03577211,0.013293959,0.93865186,0.00022317919,0.0001241283,6.7983706e-06,0.000102575956,0.011441827
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,1.6685382e-05,6.528832e-06,0.052737154,0.33476195,4.3212805e-07,0.00055177015,1.4076505e-07,1.2511022e-07,0.6119217,3.462784e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,0.00012951919,8.548955e-05,0.0031087657,0.013981191,0.0002329061,0.0026221185,5.7025605e-05,0.9179042,0.0004809549,0.061397903
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.0011516422,0.036752347,0.019390883,0.836764,1.2035485e-05,0.05953477,0.00027860812,7.072886e-05,0.045784924,0.00026014543
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.2174014e-05,2.6757363e-07,1.0776932e-05,4.8974816e-06,0.00071343046,1.5173441e-06,2.4023058e-05,0.04507046,0.0005679838,0.9535945
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9895125,1.9962818e-07,0.0001053456,2.0908715e-06,1.1457839e-06,0.0021956484,0.00047538715,1.2122043e-05,0.0074458895,0.00024962795
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.99879754,3.1979716e-06,0.00030631333,2.251622e-05,2.7578312e-06,8.557061e-05,0.00017269542,1.7982751e-05,0.0005178963,7.3557625e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,5.217967e-10,0.00018787962,2.7641045e-06,0.008194116,0.003917245,0.007238844,1.6176578e-05,0.00013636374,0.0029721644,0.97733444
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,0.00010196821,1.4854513e-05,0.014503257,0.0005280225,0.9267398,0.00024234649,0.04687164,0.006454255,0.00027184366,0.0042719096
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,4.6223082e-05,2.5307465e-09,2.3117502e-05,3.996667e-07,9.84901e-08,8.972614e-06,2.854508e-07,1.6796022e-08,0.9999052,1.5665048e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,0.0030369943,0.00061454804,0.0035446614,0.01188282,2.8710813e-06,0.00045973962,0.000101453494,2.7145493e-06,0.98012197,0.00023222336
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,1.3761111e-07,7.6194488e-06,0.0016159676,0.021222597,0.04514052,0.012596576,0.0019226104,0.0004825373,0.021829663,0.8951818
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,0.0018891009,2.9565406e-05,0.06671874,4.1968728e-05,0.026538825,8.286115e-05,0.00080380595,0.008606482,0.005168555,0.89012
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,7.81943e-06,2.9084906e-06,0.9988438,0.00044853013,4.6881146e-17,4.735936e-06,0.00067533954,2.1612166e-14,1.6777001e-05,3.7355817e-13
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\00372.png,0,0.8768905,0.00025971545,0.073008515,0.046809655,7.734985e-06,0.00050638407,7.017551e-05,0.00042545627,0.0019215216,0.00010029408
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07872.png,8,3.9879018e-05,6.912739e-08,1.8704097e-05,4.0660754e-05,1.0106378e-05,2.6929442e-06,5.366536e-06,2.878085e-10,0.99706644,0.0028160193
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\03789.png,1,5.2556683e-09,0.9301902,0.0006368385,0.009857454,4.535934e-06,0.00022569897,0.00022700193,5.487245e-06,0.05874222,0.000110570625
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\05252.png,1,1.1615751e-05,0.98350465,0.009996304,0.00014621382,0.0019148416,0.00012301371,0.0002474495,0.0022557764,0.0017488118,5.1395535e-05
