x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,1.5374546e-07,2.7084204e-09,0.0009908805,1.654091e-06,1.614518e-05,1.6072378e-05,0.99896085,1.2161877e-10,1.3949202e-05,2.0000277e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99156976,1.0055993e-11,0.0012846821,0.0008977855,9.867063e-06,0.0034327062,0.002458743,1.9931701e-06,0.00034112053,3.409478e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,6.1032133e-06,6.928401e-08,0.0024949063,3.7057012e-05,8.167971e-05,2.5811853e-05,0.99733377,3.1896462e-07,6.864487e-06,1.3483522e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,0.00036000597,2.7786926e-10,0.005104685,0.00054697634,0.9727739,0.00061682286,0.00050848234,6.2529864e-07,8.658963e-05,0.020001868
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,4.7014386e-05,1.1211435e-07,0.019319328,0.8069818,6.1558403e-06,0.0045155426,1.095612e-07,1.0179012e-07,0.16912387,5.9341446e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,2.6519342e-07,0.00010747774,0.009558371,0.0024124894,0.0002094835,0.00034478543,4.001646e-08,0.95299417,0.00013708569,0.034235768
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.0016844206,6.714331e-05,0.0077897487,0.94102114,2.6128705e-06,0.042471815,0.00024612405,1.2359483e-05,0.0066210427,8.3561914e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.4998371e-05,1.2365278e-12,9.771542e-07,1.6732505e-06,0.04154682,5.027376e-06,1.5231915e-07,0.019511342,0.00022707255,0.9386919
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9914287,2.8110137e-13,0.00012670047,3.1535908e-06,3.435905e-09,0.006679095,6.827417e-06,1.7405333e-07,0.0017492288,6.1917735e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.999962,8.958649e-15,6.4932347e-06,3.7413176e-06,3.3667365e-07,1.4009639e-05,3.5913567e-06,2.1668237e-07,6.585231e-06,3.0077274e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,5.9510716e-11,6.292105e-05,2.7287772e-06,0.0008314269,0.011468915,0.00338069,6.403042e-08,0.00041213408,0.0003355826,0.9835054
