x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,9.478549e-09,1.6518842e-10,2.2691835e-09,3.0118716e-10,3.3788494e-09,0.00024086474,0.9997588,1.0337655e-11,3.5277336e-07,4.590215e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9992249,4.827971e-10,0.00077073846,1.5719576e-10,1.0836089e-10,1.03385185e-08,1.9371823e-08,1.756996e-07,4.0470727e-06,3.786124e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,7.7525385e-08,5.752671e-10,3.064649e-08,1.7251807e-10,2.191999e-08,5.8399064e-07,0.9999993,6.615473e-11,3.026358e-08,2.1805314e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,5.2906683e-09,2.698368e-06,0.0003794246,1.4070402e-07,0.99950826,1.4636291e-07,1.9894705e-07,1.3660685e-05,2.1871128e-06,9.334734e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,3.4836885e-16,6.007958e-11,2.6993123e-07,0.99999964,6.9548075e-16,4.4102078e-09,1.3791192e-15,7.623626e-10,6.440065e-08,7.541141e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,6.5404254e-10,6.4661026e-06,0.0048050396,0.004180597,7.4182395e-08,2.9434416e-08,5.014364e-14,0.99100316,1.4569876e-07,4.478314e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,1.5147533e-10,3.4930768e-08,2.6241073e-06,0.99999166,1.2073326e-10,4.9048394e-06,6.337254e-09,9.053045e-08,1.70594e-07,5.6807863e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.44658036e-11,9.611737e-13,2.6717166e-09,1.2517965e-07,8.281216e-05,7.807127e-08,7.387388e-14,0.0024292252,1.4765011e-05,0.9974728
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9998945,3.183432e-12,1.9158481e-09,1.4145971e-08,6.191647e-12,2.0380296e-05,1.1689654e-05,4.7312946e-07,6.2131585e-05,1.0862195e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.99999785,1.0061297e-11,3.2517164e-07,2.589787e-12,8.2092125e-11,1.738051e-08,1.3824323e-06,2.3832711e-09,4.4771778e-07,6.9498998e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,2.7160158e-15,1.7850971e-06,3.2911996e-06,0.00017824146,0.000143447,5.747384e-07,7.6010865e-15,2.848107e-05,8.734149e-06,0.99963534
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,1.8175032e-10,3.0982252e-09,1.4420775e-07,1.2832427e-09,0.99995184,1.2376037e-06,1.2582224e-07,4.6603825e-05,8.024728e-09,2.7138762e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,5.7812507e-08,9.777968e-10,0.00049270457,1.7675526e-06,2.6910502e-08,3.8772657e-07,1.8046632e-09,2.2606303e-08,0.9995049,1.585268e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,1.65087e-06,2.1743168e-07,1.367631e-05,6.385071e-06,9.337619e-08,7.596417e-07,1.5703692e-06,6.82082e-08,0.99997413,1.3508941e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,1.044083e-15,1.7719071e-11,1.5210682e-08,1.1046396e-06,4.9264414e-05,7.105521e-06,4.753399e-14,8.018522e-06,8.232963e-06,0.9999262
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,5.226303e-07,3.0789257e-11,5.9417653e-06,5.97397e-06,3.0083518e-05,1.5891379e-05,2.0149884e-07,3.3989672e-06,7.507289e-05,0.9998629
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,1.0647979e-09,3.7424688e-06,0.99999595,3.0544616e-08,1.148e-11,5.7217507e-13,6.20146e-08,7.17858e-11,7.6898786e-08,2.3378651e-13
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\00372.png,0,0.99831736,8.476377e-12,1.2345765e-07,1.0944698e-06,6.3808524e-12,0.0008841333,0.00077020633,4.3598192e-07,1.6329768e-05,1.0299428e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07872.png,8,2.2432441e-06,6.844141e-10,0.0005928551,5.3147005e-06,1.0827362e-08,3.0210703e-07,4.534807e-06,7.5601553e-10,0.99939466,1.1523299e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\03789.png,1,6.6695307e-09,0.9999043,2.488836e-06,5.934649e-06,4.7128074e-06,1.3252851e-05,1.2682062e-06,2.99079e-06,6.4785636e-05,2.7775204e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\05252.png,1,8.508716e-09,0.9999596,2.8385634e-06,1.1371907e-07,2.7733362e-05,5.7364293e-08,5.415339e-07,4.9893897e-06,4.1648964e-06,1.4244827e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05315.png,9,1.813992e-13,1.5654963e-12,1.4156326e-09,8.951103e-07,3.7088128e-06,8.7440753e-07,1.0588298e-15,1.5934584e-05,3.1905486e-07,0.9999783
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08590.png,9,1.3967355e-10,1.9687165e-11,2.1761789e-08,5.9914173e-06,2.0371e-05,6.625901e-06,5.4555503e-13,0.0001851979,8.858537e-07,0.99978083
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08179.png,0,0.9999913,1.5764596e-12,1.7185675e-08,2.7814358e-11,3.215376e-12,6.626199e-09,8.150391e-06,1.1836575e-10,5.0829743e-07,6.462649e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\09193.png,4,1.9355223e-08,2.5960503e-07,2.4752003e-06,6.970409e-10,0.9999771,3.763908e-09,1.4922241e-09,1.9499135e-05,5.204124e-07,4.0849078e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\01425.png,8,9.073651e-06,1.9797652e-07,7.8290805e-06,4.067971e-05,0.0018033362,4.6389664e-06,0.020024022,5.0513626e-07,0.97810864,1.0931012e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\06954.png,7,8.076937e-08,8.458437e-05,0.1166639,0.0016807773,5.1301665e-08,1.3657188e-07,8.627308e-12,0.881495,1.3037462e-05,6.2404666e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\07902.png,7,8.589603e-08,4.1415235e-05,0.00034619324,0.00078781607,4.0005354e-05,6.469153e-06,1.1922632e-12,0.99766624,0.00031216178,0.0007996273
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\04231.png,8,4.561867e-07,3.7815773e-09,0.0007926865,4.102142e-06,2.341949e-08,2.8128548e-07,2.5613279e-08,7.909122e-08,0.9991774,2.5000189e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\00606.png,8,2.1490425e-08,2.3806241e-09,4.8130354e-05,8.093837e-06,1.2668938e-09,1.1411679e-05,5.148817e-07,9.005195e-12,0.9999318,1.1745724e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06211.png,0,0.99998975,4.795163e-10,3.2168242e-07,3.674278e-11,1.8454731e-10,2.7788959e-08,9.072855e-06,2.9417765e-10,8.4586577e-07,8.811063e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\00322.png,9,1.9581043e-15,1.0632713e-08,2.0058982e-10,0.00010663585,0.00023881298,3.7232857e-07,2.7220242e-15,3.1230564e-05,1.7915544e-06,0.99962115
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08818.png,0,0.9999932,5.4200262e-11,6.5403856e-06,4.1319456e-10,1.3848285e-10,4.08325e-12,9.978076e-09,1.3717533e-09,2.0797535e-07,3.7376986e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\07594.png,9,1.8610316e-10,1.9575008e-09,7.7223433e-10,0.0001820678,1.6969056e-05,1.1936039e-06,4.1759966e-13,9.015593e-06,3.402488e-07,0.9997905
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06940.png,3,2.220395e-09,4.1413227e-07,7.4921086e-06,0.9999583,3.494006e-08,3.3468823e-05,2.4095607e-11,5.05322e-08,9.817325e-09,2.89299e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\06601.png,1,5.104191e-08,0.9998838,8.054997e-05,7.7045956e-07,1.7203416e-05,5.633436e-08,2.8482997e-08,1.3491697e-05,4.0893697e-06,4.1590834e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\09377.png,0,0.999788,2.8041594e-13,5.929385e-07,5.9145464e-06,1.1024953e-07,1.5966321e-05,0.000116787756,5.808224e-08,8.2572775e-08,7.246533e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\05835.png,7,2.2601602e-08,1.6081964e-08,0.00013344185,5.16674e-06,2.2617984e-05,9.61311e-06,3.758648e-11,0.9996631,1.9110942e-06,0.00016414096
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\00956.png,1,2.2758174e-08,0.95732903,0.03406387,0.0025933066,0.000812437,0.005057173,2.1160693e-05,5.38864e-08,0.0001229652,3.0801033e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09139.png,8,3.3679584e-10,6.6132975e-07,0.00015411526,4.0186384e-05,4.7669428e-07,2.592684e-05,0.0003095672,4.354196e-08,0.99946827,7.4904614e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\08574.png,8,1.0192536e-11,3.0614153e-13,6.2535996e-08,6.763549e-07,2.6341391e-11,2.7792712e-08,8.059516e-12,1.6717903e-09,0.9999989,2.638723e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\00382.png,3,1.2443207e-12,9.6102966e-11,1.4915604e-07,0.99999845,1.7219427e-12,9.3791016e-07,2.4955193e-13,3.87678e-09,9.4861804e-08,3.450879e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08372.png,9,4.5946948e-11,1.3450633e-09,5.871366e-09,0.00051454303,0.00044922403,4.1150663e-05,6.791924e-13,0.001279102,2.2909285e-06,0.9977137
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02643.png,6,6.586121e-10,4.7787165e-07,1.02983456e-07,3.6238887e-08,2.1419887e-06,4.176974e-06,0.99998856,4.6179315e-12,4.501817e-06,2.3501339e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08315.png,2,2.8670917e-09,1.4022027e-09,0.99960333,4.044997e-06,1.5814239e-09,2.3536296e-08,4.879059e-13,0.00039266108,2.3107315e-08,1.5290184e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\08144.png,7,3.163225e-10,1.9262174e-05,0.0011544728,0.03946566,2.420032e-11,3.1640035e-10,1.1809066e-14,0.95930827,2.4915494e-06,4.9786577e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\02500.png,2,3.2170338e-08,4.215617e-06,0.9999782,1.6121676e-05,2.1667307e-11,3.226386e-12,1.3095999e-10,1.1276321e-06,3.2248528e-07,6.1514207e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04436.png,9,2.9815668e-15,3.8909e-11,1.687904e-10,3.4504146e-06,8.7361866e-07,4.9488953e-08,1.3606936e-15,3.477208e-06,1.1831727e-07,0.99999213
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03402.png,6,5.9280394e-09,1.4514291e-06,1.7660942e-07,2.55098e-07,7.364792e-07,0.00019147796,0.9997986,2.3423705e-10,7.3724696e-06,2.4997854e-08
