x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,6.72005e-05,7.010281e-05,0.00017314428,6.4948304e-05,2.1714497e-05,2.247342e-05,0.9994863,1.7528593e-05,2.6959517e-05,4.952933e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99909353,9.343256e-05,0.00012040775,8.59923e-05,3.7045724e-05,0.000202078,2.425241e-06,4.5617235e-05,0.00010072761,0.00021880367
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,2.944902e-05,0.00015798464,0.00017952202,6.156733e-05,5.1127092e-05,3.874171e-06,0.99870193,5.9573762e-05,0.0007302496,2.4584115e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,4.6491925e-05,0.00013228702,0.0007061575,2.6232426e-06,0.9987626,3.1096468e-05,5.9487047e-05,1.0111134e-05,2.311431e-05,0.00022596565
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,5.7717205e-07,1.4872559e-06,6.5902714e-06,0.99997365,6.349124e-07,8.816639e-06,3.5914346e-07,2.45015e-07,7.4553454e-06,1.5229442e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,1.9701483e-05,0.00016552092,0.00012542024,0.00012839792,0.00066809467,3.1923515e-05,5.337858e-05,0.9987356,1.6631817e-05,5.5413337e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,3.1304737e-06,1.8328475e-06,1.2872402e-05,0.99988055,5.771016e-06,3.2207365e-05,1.1653427e-05,2.234855e-05,5.2027362e-06,2.4440158e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,0.00017056303,0.0004348799,1.393639e-05,1.1526555e-05,0.00013306411,8.530669e-05,0.00013487694,0.0007661032,0.00018169954,0.99806803
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9991781,0.000114220325,3.4846792e-07,9.334148e-06,7.2891075e-06,0.00021714417,9.726818e-06,2.7266697e-06,5.3123815e-05,0.0004079631
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9998253,8.249758e-05,4.793306e-06,8.608241e-06,7.816738e-06,2.2515114e-05,1.6729962e-05,1.4464828e-05,5.6587205e-06,1.1544505e-05
