x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,3.384228e-11,1.1502969e-12,3.673839e-11,6.923483e-12,6.1297556e-10,4.104235e-08,1.0,6.240182e-14,5.187178e-09,1.6510021e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99972063,1.5766952e-11,0.00027901126,3.4883747e-12,7.23109e-13,6.436969e-11,6.233828e-09,1.9568881e-07,9.673673e-08,4.0554135e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.2474946e-09,1.058108e-11,9.622049e-11,4.0087912e-13,1.3119024e-08,2.446363e-10,1.0,5.313987e-13,2.7761402e-10,4.1723152e-14
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,3.8306584e-11,1.730578e-05,5.387283e-05,4.703689e-08,0.99991214,1.6801183e-10,2.882554e-09,1.4847108e-05,1.0938804e-07,1.7063064e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,2.3592517e-16,8.6735225e-14,5.5416107e-09,1.0,1.0154672e-18,3.8002484e-10,1.7846776e-17,1.1286583e-10,1.167242e-08,1.6742434e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,6.5063037e-12,6.5193724e-08,0.0010704708,0.00053368387,2.2209656e-09,1.6576643e-10,2.42273e-15,0.99838734,6.8158665e-09,8.5629445e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,1.4837951e-08,1.0113182e-08,8.1999515e-06,0.99997485,1.8138965e-12,1.3253495e-05,1.15922504e-07,2.8837496e-07,2.781169e-06,6.2175224e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,2.527495e-12,3.2026354e-13,3.271106e-10,1.5396163e-09,4.885545e-06,7.085596e-10,5.2994105e-14,0.0006932185,3.2890962e-06,0.9992986
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.99993944,4.2858054e-13,2.728587e-09,2.0033085e-11,1.5263557e-14,6.1158176e-09,1.634004e-05,4.659027e-09,4.3716373e-05,5.000738e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9999999,1.5620949e-11,1.2819491e-09,6.9786244e-15,2.2708421e-14,1.5553905e-11,6.214948e-08,1.0929387e-09,5.744278e-09,9.109291e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,9.376008e-18,8.114466e-07,6.452179e-08,6.8266763e-07,1.0116246e-06,1.0854276e-08,2.6906954e-15,1.984716e-05,2.8441863e-07,0.99997735
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,1.7363048e-11,8.9584215e-11,7.29831e-09,5.308169e-13,0.9999994,5.4833906e-09,1.9778612e-07,3.5800502e-07,8.827381e-10,1.1304834e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,6.1542934e-08,2.5222398e-09,0.00044614522,7.1363966e-06,4.763962e-10,7.746052e-09,1.4446592e-09,1.5826777e-07,0.99954623,2.4253947e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,1.8158757e-07,5.4589638e-08,1.9825446e-05,1.4879121e-05,8.6025175e-08,2.1240721e-08,1.3758475e-08,2.84116e-06,0.9999441,1.8018201e-05
