x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,3.0909524e-07,1.0643778e-11,0.0030347796,1.7254866e-06,0.00027803404,6.9319314e-05,0.99657553,1.6208024e-10,4.0245974e-05,4.5933876e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9898319,3.6199228e-15,0.00159704,0.00015498028,5.7310366e-08,0.0076355413,0.00067451276,1.12500285e-08,0.00010568234,2.6733753e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.0217117e-05,2.2812907e-10,0.0009314883,1.2084781e-06,0.0005237421,8.909368e-06,0.99852425,2.383482e-07,6.106944e-08,4.0950454e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,0.0005872246,1.3175463e-10,0.012469227,0.012630589,0.94808066,0.0012131664,0.00035875273,6.5185013e-06,0.00013133691,0.024522515
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,1.9214363e-05,4.1786926e-08,0.04715974,0.27578682,9.894494e-07,0.0012343333,1.6039271e-10,3.1651872e-08,0.6757841,1.4714625e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,7.4179625e-06,9.292468e-06,0.0008619883,0.012591184,0.00028090642,0.0011454802,3.6447815e-07,0.88286,0.0003437503,0.10189964
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.001526549,0.00080760947,0.005613231,0.89913946,1.0586748e-05,0.07017985,0.00044496427,9.932501e-07,0.02218281,9.399815e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,7.947401e-06,1.0779403e-11,5.68449e-07,2.1252338e-06,0.001028661,3.6053598e-06,1.9174884e-07,0.03126698,0.00030398768,0.96738607
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.92931443,2.005293e-11,0.00020444008,1.8270885e-06,2.275844e-06,0.020151054,5.374072e-06,1.5150707e-06,0.04913327,0.0011858423
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9993943,3.378437e-12,0.0001347668,9.272279e-06,1.8687376e-07,0.00018321275,4.9304414e-05,2.7550675e-07,0.00021284957,1.5670486e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,2.532634e-10,0.00011672588,1.0144201e-06,0.0041400976,0.008953744,0.0063277623,3.7712695e-09,0.00030053844,0.002280332,0.9778798
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,4.2874217e-05,5.679434e-09,0.004752807,0.00032829004,0.9678843,9.6415664e-05,0.0038900569,0.015768258,9.101852e-05,0.00714602
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,5.005831e-06,6.1251405e-14,1.7721894e-05,1.3133395e-07,4.1878105e-09,2.1403326e-05,1.8821207e-11,2.6003438e-10,0.9999317,2.4039908e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,0.00011414164,0.0014483547,0.002523529,0.0054713795,7.7456997e-07,0.0017711292,4.5114454e-08,3.2213987e-07,0.98819447,0.0004758452
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,3.2746293e-08,1.3247011e-08,0.00033726863,0.010368281,0.14300175,0.007889725,9.965207e-06,0.0006761936,0.015962342,0.82175434
