x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,1.1114037e-07,5.9248384e-09,0.0025156732,1.7087987e-06,0.0011958282,0.0001221503,0.99606186,3.1549154e-09,0.000100801924,1.8210097e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99101806,2.6346297e-13,0.0005813013,2.878026e-05,5.4528675e-07,0.00592561,0.0022615623,6.1400742e-09,0.00018350329,5.763673e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,2.7509357e-06,1.9074974e-08,0.0012026652,7.06065e-07,0.0012343286,5.768037e-06,0.9975448,1.0019771e-06,3.1568746e-07,7.4330537e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,0.0024526746,5.4328694e-11,0.005618942,0.0067388504,0.972658,0.0012990496,2.4123327e-05,2.7140347e-06,2.8412029e-05,0.011177269
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,3.3929214e-06,2.307996e-07,0.037003912,0.40207723,1.9552955e-07,0.0014544874,1.9213288e-10,5.0414193e-09,0.5594572,3.3778442e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,1.7088216e-05,2.3009086e-06,0.0007256213,0.00651086,0.0006521969,0.0027553444,1.8551718e-07,0.8071461,0.001449571,0.18074071
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.00046382996,0.003654145,0.018505141,0.92512274,9.939314e-07,0.036062606,0.0043702866,1.4193785e-06,0.011702981,0.00011580841
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.02044205e-05,1.9492543e-11,3.2591627e-06,1.0221353e-06,0.0045591714,1.7876526e-06,1.9556662e-08,0.04212404,0.0012165722,0.9520838
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9971825,1.7290484e-14,1.195855e-05,1.0889214e-07,1.2003545e-07,0.0016544582,3.5893086e-07,2.9881164e-07,0.001107991,4.2199525e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.99931157,2.3165805e-10,9.26617e-05,8.921463e-06,2.2545495e-07,0.00029651824,6.111978e-05,4.918916e-07,0.00019657661,3.1902226e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,1.8278544e-10,0.00027272408,1.1916943e-06,0.0054332693,0.010366164,0.015941087,1.6014038e-08,6.1945575e-05,0.006736896,0.9611867
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,0.00038123707,6.473014e-09,0.009563605,0.0042226193,0.9610738,0.004932283,0.012557378,0.006163787,4.5912588e-05,0.0010594182
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,2.0144704e-05,3.9409898e-13,3.3352186e-05,3.2162637e-07,4.834315e-09,0.00022692984,2.3202323e-10,1.9496538e-11,0.9997154,3.8310577e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,0.00020934276,9.514341e-05,0.0033917087,0.0050470377,2.7982393e-08,0.00090348104,3.5391214e-08,2.3556394e-08,0.99031305,4.0318693e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,1.2410482e-07,4.9771216e-08,0.0007905958,0.007398905,0.23826054,0.0062690647,8.435011e-06,0.0017729517,0.012133648,0.7333657
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,0.0041547483,3.6685684e-08,0.07710293,0.0004211056,0.12663682,0.0012160449,0.0006131025,0.008485513,0.0040166047,0.77735305
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,7.481287e-07,1.127466e-05,0.9990602,9.807284e-05,3.052499e-16,2.5156436e-05,0.00046254857,3.507578e-17,0.00034195447,1.5014464e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\00372.png,0,0.7902739,9.010078e-08,0.15856326,0.045281872,1.0222607e-05,0.0028203272,0.0010187577,0.00013463333,0.0018689731,2.7944989e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07872.png,8,2.1047057e-05,2.626e-10,7.203522e-05,9.174795e-05,3.5874932e-06,0.00023005877,9.961974e-09,2.2153064e-11,0.99933785,0.00024358186
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\03789.png,1,2.3346922e-10,0.96325475,0.00050548726,0.008846347,7.8296137e-07,0.00015064582,0.00034044788,8.415933e-08,0.026868725,3.271432e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\05252.png,1,1.2125608e-07,0.9902474,0.00738386,0.00019275933,0.00068159215,8.155719e-05,0.00019081985,3.6661277e-05,0.0011468166,3.8384722e-05
