x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,7.260425e-09,8.510595e-11,4.8342287e-08,1.1903565e-09,7.230044e-07,2.3812207e-05,0.9999753,8.931795e-11,1.6301696e-07,9.409067e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99704784,3.602143e-10,0.002923972,1.6783952e-10,2.7208598e-11,3.696851e-08,5.761932e-06,7.956654e-08,2.2307924e-05,4.0995637e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.0950511e-08,2.5742413e-11,3.0714906e-09,2.9201454e-13,1.2404909e-08,1.2893517e-10,1.0,2.5675576e-11,1.1455292e-10,4.377032e-13
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,4.3881965e-08,6.023637e-07,0.0053834654,4.0355512e-06,0.9943915,7.919716e-08,8.8055265e-07,2.7411468e-06,7.9962484e-07,0.00021584565
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,1.3471136e-12,2.9149996e-09,6.348849e-06,0.9999833,1.817489e-16,8.768818e-08,1.140305e-13,8.7901425e-10,1.0207554e-05,6.190305e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,5.0118e-08,5.290089e-06,0.0009689197,0.0066502537,3.3516198e-08,1.5354553e-08,1.0599401e-11,0.9923144,3.596185e-06,5.7534187e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,9.129484e-10,3.678861e-08,9.491691e-07,0.99993396,5.4800196e-13,6.094382e-05,8.626995e-08,1.1386182e-10,3.5512514e-06,5.25345e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,9.100944e-08,9.250229e-11,2.0228178e-07,9.406205e-08,4.3817556e-05,7.018036e-07,1.2099791e-09,0.0027633777,0.00012786263,0.9970638
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9998142,2.4641645e-15,8.168893e-11,1.3344073e-12,8.493511e-15,6.1865358e-06,5.9158887e-05,1.7807578e-11,9.824546e-05,2.2245027e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9999695,8.9921985e-12,5.257757e-07,4.2374424e-12,5.2169337e-13,1.1715512e-08,2.9366902e-05,6.5357812e-09,6.209916e-07,2.7385038e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,2.8807232e-12,2.1403464e-05,8.172012e-05,0.0006678837,0.00033267532,0.00012359273,1.2679867e-10,0.00054762705,0.00013514151,0.99808985
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,1.3836824e-07,3.4426945e-10,1.2599726e-07,1.4111883e-09,0.9999906,1.8077885e-07,4.6999529e-07,7.649112e-06,4.8253668e-08,7.4110636e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,3.8428075e-07,2.0596212e-07,5.9853664e-05,1.0832547e-06,2.2270867e-10,6.352932e-07,4.4371085e-09,2.5810215e-07,0.9999372,4.6105333e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,1.7074859e-07,8.432342e-09,2.443703e-06,4.2873225e-08,2.1362571e-11,6.4854044e-10,6.4920536e-09,1.2160042e-07,0.99999714,2.3260915e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,7.851202e-14,1.0663119e-12,1.0002432e-06,2.5872101e-05,1.0694341e-05,6.7275e-05,1.5486019e-11,1.788797e-05,0.00010893184,0.99976844
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,8.398098e-06,1.1807055e-10,5.305353e-05,5.0779213e-06,4.3866235e-06,1.1002202e-05,4.1265455e-08,7.299255e-06,3.8044735e-05,0.9998727
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,2.61267e-10,9.970512e-06,0.9999896,8.334342e-09,7.240813e-15,1.4951766e-10,1.0425019e-07,3.441629e-13,2.4441633e-07,1.1730432e-13
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\00372.png,0,0.8403795,4.4826725e-09,0.0005415783,7.25158e-05,1.6140943e-11,0.13675335,0.009956826,3.3516721e-07,0.009327711,0.0029682182
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07872.png,8,7.639518e-06,3.996773e-08,2.2094782e-05,1.0419144e-05,3.1141892e-10,1.4696521e-08,3.5103963e-07,2.1522217e-09,0.999959,4.6163888e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\03789.png,1,5.7514944e-07,0.99680674,5.8059104e-05,0.00023498113,1.4530052e-05,3.2585853e-05,1.1681351e-05,7.036959e-07,0.0028390812,1.1341949e-06
