x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,4.073666e-10,7.0085986e-11,1.4188893e-11,5.9451825e-11,2.896677e-11,2.8619962e-07,0.99999976,2.4612563e-13,1.9418442e-09,2.3887786e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99996626,1.2380937e-10,3.221329e-05,1.4678823e-10,2.4078192e-12,3.1065764e-10,7.966166e-08,1.0730597e-06,3.035619e-07,9.857669e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,2.867763e-10,1.271372e-12,1.1478454e-10,1.0798059e-13,9.839738e-10,1.2212081e-11,1.0,8.934076e-15,1.5041086e-09,8.984241e-16
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,4.5067353e-11,2.244066e-05,6.714499e-05,2.0368647e-08,0.9999062,3.1978287e-10,9.2761825e-09,2.9139094e-06,2.0109704e-08,1.3686138e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,6.2389177e-15,6.1883626e-10,2.3954364e-08,1.0,1.5426448e-15,4.5244843e-09,1.0895096e-15,1.4207278e-08,5.7226592e-09,2.5594448e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,1.0130953e-12,7.176873e-08,0.00011202487,3.080223e-05,1.9630212e-08,2.4327488e-11,4.2034477e-17,0.99985576,9.347587e-10,1.3626568e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,1.3910909e-13,4.57082e-12,1.7885621e-09,0.9999995,2.2953929e-14,1.1942457e-07,4.0982004e-09,2.7890266e-09,3.2385105e-07,3.456988e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.3996284e-12,6.1289054e-14,4.953322e-11,1.3187096e-08,1.5351061e-05,8.081077e-09,4.3676052e-12,0.0009628691,6.6367825e-06,0.9990151
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9999809,5.3101645e-18,1.6565695e-12,7.948513e-11,4.3046558e-16,1.0269855e-09,3.6644465e-06,5.4408383e-12,1.4738258e-05,5.508873e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9999995,4.3406195e-15,1.9753776e-10,3.709147e-15,1.2870683e-14,1.6657602e-12,4.726226e-07,3.471016e-11,6.817218e-09,5.067783e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,3.74466e-16,3.7968988e-07,3.6619856e-08,4.9775276e-06,2.2018483e-05,3.5774764e-08,5.250534e-13,9.50038e-06,1.3031854e-05,0.9999502
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,6.5915963e-13,3.6537673e-10,8.4110063e-10,2.7662574e-11,0.99999905,6.791928e-10,2.318476e-09,9.1298745e-07,2.6847817e-11,1.1646162e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,4.0141796e-08,4.0852655e-11,6.3103034e-06,1.3120564e-06,4.9124278e-11,1.0867452e-07,1.9246464e-09,5.7400396e-09,0.99999225,5.3603078e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,3.7919275e-05,3.5715576e-07,1.2079607e-05,3.872285e-07,1.052124e-05,3.6843355e-06,1.2267521e-06,1.0423569e-08,0.9999198,1.40180955e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,2.1380428e-16,1.2912871e-12,1.0767697e-10,3.839241e-06,4.6836827e-05,3.2289543e-07,1.4510532e-11,6.583132e-06,7.600577e-05,0.99986637
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,2.5398292e-06,8.356092e-10,6.819069e-06,1.6119238e-05,0.0017304654,2.3719925e-07,2.2606282e-06,9.73526e-06,0.00018814635,0.99804366
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,5.998152e-10,2.045161e-05,0.99997926,3.3754603e-08,3.3519062e-13,2.0472994e-13,8.53698e-08,1.9757312e-12,6.6410266e-08,5.664434e-12
