x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,1.9636635e-05,8.322028e-06,0.00845934,7.2587514e-05,0.00085155095,0.0004555962,0.98949105,8.053999e-07,0.0006268787,1.4287441e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9410955,1.8822956e-08,0.046000857,0.0011715388,8.648759e-07,0.0065178727,2.0372578e-05,1.3512857e-05,0.0020412905,0.0031381259
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.0594515e-05,1.75138e-06,0.00020153898,5.763047e-07,1.7760116e-05,1.8210288e-06,0.9997658,1.4593017e-07,5.7545815e-08,9.600596e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,0.0037492826,1.9174415e-06,0.20181003,0.010794562,0.76088357,0.009451764,0.00057929277,2.0281897e-05,0.0012475745,0.011461808
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,0.00014121119,2.7788583e-05,0.017218078,0.21301696,0.00020285875,0.030428525,1.0601996e-05,1.1211746e-05,0.7380239,0.0009187938
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,1.0095426e-06,4.250806e-05,0.0063572717,0.0009484126,0.0018152642,1.1154788e-05,6.891631e-07,0.97251284,1.0133495e-05,0.018300695
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,0.0014802963,0.0019173457,0.0015439618,0.9407717,0.0012198802,0.05259224,0.00016740193,2.3870034e-05,0.00025896038,2.4275154e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,2.0208423e-05,1.37219125e-08,7.332542e-07,3.614122e-06,0.0011104345,5.774128e-06,4.904623e-08,0.03653907,0.00011669284,0.96220344
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.99983823,2.9977438e-09,5.09323e-05,1.5445586e-08,7.593635e-10,7.058361e-05,5.091824e-06,2.9837423e-07,3.165639e-05,3.1536085e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.99763,5.2914967e-08,0.00065719296,0.00044164222,3.147895e-06,0.00048314725,0.00014449714,0.000116575146,0.00010696332,0.0004169017
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,1.8499259e-07,0.00019900722,0.0009715922,0.028042674,0.03925385,0.12576175,1.8378927e-05,0.0027410418,0.0005873799,0.8024242
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,1.7840422e-06,3.053396e-06,4.0186093e-05,7.178335e-05,0.9977259,0.000116472555,0.00198154,5.3256612e-05,7.7247705e-08,5.93186e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,8.145438e-06,1.3968825e-10,5.085173e-05,1.2282986e-05,1.6468742e-07,1.0338893e-05,4.4811767e-08,4.0486277e-09,0.99989545,2.2785458e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,0.0029066347,2.6861333e-05,0.004825933,0.0019543301,4.998473e-07,0.0018805547,3.4343293e-07,1.6720568e-06,0.9876481,0.00075499143
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,1.3437739e-07,9.0509275e-08,5.4107735e-05,0.00089175615,0.024663327,0.00039503115,2.5026281e-07,0.0010338773,0.00019810689,0.97276324
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,0.00010427567,1.6727766e-08,0.0006057261,1.1149363e-05,0.0033983684,4.4267403e-05,8.4029034e-07,0.00024327668,1.41559985e-05,0.99557793
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,4.3704076e-05,4.397231e-05,0.99924266,0.000283242,1.4330831e-12,2.5478921e-05,0.00035180183,9.284886e-14,9.127037e-06,3.1609734e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\00372.png,0,0.9800586,7.3607084e-06,0.018208925,0.0013516968,1.8097569e-06,0.00030650132,2.1633816e-06,4.9655107e-05,7.082843e-06,6.1378146e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07872.png,8,7.997233e-06,2.9818241e-09,0.00014051044,6.712465e-05,8.665947e-07,1.3753546e-05,5.800189e-06,4.2834683e-10,0.99972826,3.5707206e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\03789.png,1,2.480441e-08,0.98080677,0.0015303532,0.008507483,5.7220037e-05,0.0006902222,0.00023420669,5.914296e-05,0.0078946715,0.00021992346
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\05252.png,1,2.8726408e-06,0.9972723,0.001024241,6.3140455e-05,0.0005987286,8.706338e-05,0.00030094569,0.0006418124,5.5632654e-06,3.297632e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05315.png,9,6.8510644e-07,1.5573132e-06,1.0912435e-06,0.0008266946,0.002703415,0.0006058407,8.495157e-08,0.0033695106,0.0007947826,0.99169636
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08590.png,9,5.0989856e-06,1.0370956e-07,1.6045353e-05,1.7850482e-05,0.004239261,0.00013780168,1.684539e-06,0.0037077044,0.00028736668,0.99158716
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08179.png,0,0.9997396,9.367539e-11,0.00021195145,3.2037315e-09,3.0286926e-10,3.4758974e-05,1.33063995e-05,1.8564035e-09,3.61219e-07,1.7433276e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\09193.png,4,6.144464e-05,5.6090647e-07,3.8460686e-05,2.0031164e-06,0.994436,0.00021762589,0.00407366,0.0004235423,0.00034356935,0.00040300074
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\01425.png,8,0.004971514,1.0655536e-06,0.00034538726,6.191564e-06,0.3601592,0.13743289,0.024168622,0.00013182551,0.47081047,0.0019728357
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\06954.png,7,0.0012918718,0.0012203244,0.10826204,0.023218306,0.0005018363,0.0004398783,3.637761e-06,0.6007859,0.020861616,0.24341449
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\07902.png,7,0.0003087542,3.7140765e-07,5.4014617e-05,0.0039830673,0.00034113895,0.0032765986,9.682473e-07,0.7777764,0.078344986,0.13591371
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\04231.png,8,6.229416e-05,0.006639216,0.100390345,0.0014357654,0.0017878336,0.0020183646,0.00032647184,2.3787386e-05,0.8839074,0.0034085463
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\00606.png,8,1.1043356e-05,2.3266316e-06,0.0002363564,0.07249547,3.558149e-06,0.005019293,4.5148008e-07,1.6382172e-08,0.92186576,0.0003658135
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06211.png,0,0.99997985,1.0479131e-09,7.138982e-06,5.6251515e-06,1.8866206e-08,1.5180125e-06,3.7952325e-06,2.3807272e-07,6.804983e-07,1.1366809e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\00322.png,9,4.949724e-07,2.787047e-05,1.406141e-05,0.0023131855,0.008888878,0.0032496168,7.042761e-08,0.018855408,0.0011141252,0.96553636
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08818.png,0,0.9996246,1.5694519e-10,0.00010640795,4.086466e-06,1.980884e-06,0.00022797119,3.638372e-08,2.2647931e-05,1.9896559e-06,1.0222876e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\07594.png,9,2.2267865e-05,0.00012113324,2.5307578e-05,0.008636281,0.01558372,0.000604249,2.0942387e-06,0.107553974,0.00018873933,0.8672622
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06940.png,3,0.0029299264,0.00021548374,0.0046066768,0.97670925,1.1661377e-05,0.012826055,0.0002992252,3.6627956e-05,0.0018819784,0.00048307885
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\06601.png,1,2.86693e-05,0.99344194,0.0047158906,0.0012306478,2.8900824e-05,0.000120143544,0.00016782944,5.346454e-05,0.00019855832,1.39216245e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\09377.png,0,0.9967597,6.6228026e-08,0.0008289573,1.4930168e-07,1.034849e-06,2.3632017e-06,0.0022335676,0.000106954845,1.5741001e-07,6.700498e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\05835.png,7,0.008434235,1.14484155e-05,0.0057201465,0.004577535,0.6171893,0.0047926065,0.0034461743,0.10593458,0.002689215,0.24720475
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\00956.png,1,3.3949057e-08,0.29556206,0.052537978,0.059653923,7.638655e-06,0.00056377385,0.5912823,3.6483868e-06,0.00038743913,1.125546e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09139.png,8,5.6143115e-08,0.0013589759,0.0009700235,0.032425333,0.011043087,0.01029212,0.0010513682,3.397289e-06,0.94276816,8.746712e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\08574.png,8,5.597912e-07,1.0010729e-06,4.4530032e-05,0.00012893809,7.263327e-06,0.00094045553,1.3685295e-05,2.1204335e-06,0.99829394,0.0005674835
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\00382.png,3,3.535634e-05,2.602605e-06,0.000103630475,0.96014893,0.00021667435,0.024626736,4.8634498e-05,8.1571976e-05,0.013159065,0.0015767973
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08372.png,9,0.0009843217,1.6331899e-06,7.1060856e-07,0.00031099236,0.3778231,0.0013107196,3.3619122e-05,0.088569865,0.0020745294,0.5288905
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02643.png,6,8.291117e-05,0.0017316547,0.020871228,0.00016063984,0.0013867123,0.0002246849,0.9699532,3.6784327e-06,0.005296693,0.00028862356
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08315.png,2,0.0017025037,0.0001695449,0.99008113,0.00076517166,6.7466615e-05,3.620176e-05,3.228399e-05,0.0037045064,0.0025402105,0.00090092164
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\08144.png,7,8.77018e-05,0.00025515538,0.01751089,0.0037544328,0.00019064147,4.7715897e-05,5.8100927e-06,0.97625846,0.00013396748,0.0017552895
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\02500.png,2,7.7892844e-05,0.0006138268,0.9965442,0.0009391801,9.728628e-06,3.847879e-05,0.0012322088,0.00025418153,0.00019618655,9.41588e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04436.png,9,8.60388e-07,3.140436e-05,4.0194187e-05,0.00026018365,0.04447991,0.0002457585,1.6983353e-06,0.007350539,0.0004363637,0.947153
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03402.png,6,3.1363545e-06,1.2419604e-05,0.0014562396,1.7827711e-05,2.8242705e-05,8.55283e-05,0.99815327,5.1828284e-08,0.00024239131,9.555577e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08844.png,2,1.5589878e-05,2.1267093e-07,0.9999131,4.241815e-05,5.0652125e-06,3.0744256e-06,1.1877188e-05,3.2420093e-09,8.425521e-06,1.7066147e-07
