x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,1.2926521e-06,4.8065285e-08,1.8519522e-05,3.3725507e-09,6.084638e-08,9.29353e-05,0.99988604,7.238174e-07,7.249561e-10,4.064187e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9999994,1.6240074e-08,7.381092e-08,3.0605488e-08,5.3737978e-08,1.2970629e-08,1.8032593e-10,1.9764319e-07,1.68474e-08,2.173219e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,2.281267e-06,2.074697e-05,5.560623e-07,7.977227e-09,6.7392165e-08,2.6036875e-07,0.99997544,4.1726176e-07,2.399438e-08,1.2990539e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,1.7651665e-07,4.3919474e-05,7.762387e-05,3.1507e-08,0.99986446,1.3737511e-07,4.14367e-06,1.9622409e-08,3.5113334e-07,9.172212e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,1.397608e-12,2.0833775e-10,2.5119737e-10,1.0,1.8973989e-11,1.474411e-10,1.1745213e-10,6.421298e-09,5.9784737e-09,2.5201274e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,2.8298867e-08,3.6185813e-07,3.5635065e-05,7.9274e-08,7.289954e-06,1.1943196e-09,1.0347525e-05,0.9999461,1.5786956e-09,1.0087217e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,8.4716323e-10,1.6762135e-10,2.5413879e-08,1.0,2.7107996e-08,1.1855408e-10,3.923367e-09,4.5281853e-10,1.3638525e-09,5.342411e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,7.990281e-07,4.1997345e-07,2.0807547e-09,7.544839e-10,2.4715125e-06,1.9868462e-08,7.441612e-09,1.0807416e-06,3.0414375e-07,0.9999949
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.99999917,1.1650468e-10,1.6300722e-10,7.1751843e-10,7.920972e-12,3.7077565e-09,5.4445294e-08,2.1388462e-11,1.4520919e-07,7.167768e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,1.0,3.7255954e-09,2.8336349e-09,1.6591388e-10,8.378558e-10,1.4671146e-10,3.4554517e-09,7.804631e-09,2.5735616e-09,2.0656048e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,3.7661027e-10,1.547252e-09,1.6769543e-07,3.4079186e-09,2.9225815e-08,2.6247926e-11,1.02389236e-10,3.2595635e-10,9.068776e-08,0.99999976
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,1.7563421e-09,5.796977e-09,2.0042998e-08,3.4287614e-10,0.99999976,9.84364e-10,6.139281e-09,2.3951858e-07,9.13904e-10,2.9457742e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,3.0533814e-10,3.4268272e-10,3.2646477e-10,6.6262817e-09,2.611357e-10,1.2818123e-09,2.918734e-11,1.1811785e-09,1.0,5.6188755e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,7.071377e-09,1.3986092e-09,4.134254e-08,3.4908723e-08,7.4438886e-09,7.0893954e-08,2.6518447e-07,2.3943787e-09,0.9999994,9.2270945e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,3.821698e-08,1.521641e-07,1.9337893e-08,5.300397e-09,2.284662e-06,8.753156e-09,1.6200525e-08,5.3535103e-07,1.529479e-08,0.9999969
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,4.042299e-06,3.4217098e-09,5.660597e-06,9.7819814e-09,1.798121e-05,1.5552544e-08,1.7417642e-06,5.4906786e-06,0.00011150449,0.9998536
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,5.223079e-08,7.9127624e-08,0.99999964,4.4692744e-08,8.364651e-09,3.7373857e-10,1.08235746e-07,3.7266726e-10,7.860201e-09,3.485338e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\00372.png,0,0.99999964,3.8098996e-10,3.6238652e-09,1.5463321e-08,2.374586e-09,2.5310336e-09,6.297304e-08,1.8586599e-07,2.9802125e-08,4.5769752e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07872.png,8,2.3710621e-08,2.2701885e-10,1.807177e-08,8.3233274e-08,4.7501336e-10,2.3174247e-10,1.1564362e-09,8.0628185e-11,0.9999999,1.5384709e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\03789.png,1,7.852997e-07,0.9999924,2.8809276e-07,2.6334888e-07,2.4147224e-07,3.4473862e-06,1.4825375e-07,3.0190597e-07,2.137273e-06,2.7500768e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\05252.png,1,1.2335017e-09,0.9999999,2.3752662e-09,2.5964384e-09,3.984955e-08,9.018198e-09,4.5792774e-08,1.4002389e-08,1.5354573e-09,1.0344282e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05315.png,9,4.506784e-08,1.3223531e-07,2.4964502e-09,1.5430804e-10,2.12468e-08,4.567303e-10,3.951844e-09,1.6665332e-07,2.9905684e-07,0.9999994
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08590.png,9,8.692026e-07,4.855289e-07,3.2774686e-08,2.0395108e-08,4.2462023e-07,5.9373672e-08,2.0727698e-07,2.802502e-06,6.885755e-09,0.9999951
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08179.png,0,1.0,9.368178e-10,3.4442835e-10,2.4625589e-08,1.9855675e-09,7.991968e-09,1.4696367e-08,1.964799e-08,7.315094e-09,3.2280522e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\09193.png,4,2.7835897e-10,5.1489252e-08,5.3057065e-08,3.7898663e-11,1.0,6.154116e-12,8.437055e-11,4.9423926e-10,8.6491605e-09,1.5594117e-16
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\01425.png,8,6.378224e-07,5.734954e-07,2.5228626e-06,1.931716e-07,0.19989148,0.00010577077,0.0004863768,1.8710696e-07,0.79951215,1.2480127e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\06954.png,7,3.7049853e-05,0.002184112,1.0415538e-05,4.1111794e-05,1.3502078e-06,3.2642217e-06,1.9695642e-06,0.9976548,8.0790105e-06,5.7778434e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\07902.png,7,7.076883e-05,5.5677192e-05,2.3594132e-06,2.824855e-06,2.334228e-06,4.7723375e-07,5.5137525e-07,0.9995389,6.7277488e-06,0.00031947438
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\04231.png,8,3.2238855e-08,7.629673e-12,6.44063e-09,2.2895986e-08,3.5855702e-13,6.968109e-10,7.76834e-11,1.26420055e-11,1.0,3.6970398e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\00606.png,8,1.0796999e-11,4.6626357e-12,4.6244722e-08,1.1063025e-10,2.1117607e-08,2.6382374e-09,1.968626e-11,6.1348864e-15,1.0,3.977113e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06211.png,0,0.99999976,1.5414771e-07,4.657939e-09,1.569387e-08,4.877842e-08,1.1550046e-10,3.1322443e-08,1.6030409e-08,1.9083723e-09,1.2918581e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\00322.png,9,3.8977213e-10,5.2580763e-11,1.236827e-11,1.4031671e-07,6.9681385e-09,1.2977501e-10,3.9215e-11,3.400585e-11,1.0603663e-08,0.9999999
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08818.png,0,1.0,3.8222474e-09,4.9296612e-11,8.9297036e-10,1.5564065e-10,2.4346268e-11,4.0038534e-10,3.3510475e-10,1.0402507e-10,1.07176004e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\07594.png,9,5.7799827e-08,3.813483e-07,1.0622417e-08,6.970624e-07,3.9936836e-09,6.469761e-10,2.54512e-08,1.33856455e-08,5.977486e-09,0.9999988
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06940.png,3,7.5968e-08,1.132315e-07,2.1019933e-07,0.9999926,3.4815464e-08,6.213208e-06,7.338539e-07,2.597476e-08,2.6001825e-08,2.9407223e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\06601.png,1,2.3730646e-08,0.99999714,5.9750823e-07,5.7134326e-07,4.4434998e-08,5.73542e-08,6.8398926e-08,1.8202302e-07,1.604255e-07,1.1833959e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\09377.png,0,0.9999862,1.7536873e-09,5.1403632e-09,2.4341e-08,3.158718e-09,1.6059262e-08,3.4077686e-07,7.1373276e-09,5.14744e-08,1.3471813e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\05835.png,7,3.4480727e-10,2.1071756e-08,3.5031633e-08,1.6403466e-05,1.7456169e-07,3.3488577e-05,7.1247013e-09,0.99994934,1.8664369e-07,3.6175956e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\00956.png,1,4.332674e-07,0.8690529,0.005527693,0.01641415,0.002273839,0.10455961,0.0013643705,2.3790459e-05,0.00014615162,0.00063691684
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09139.png,8,2.4238789e-09,7.37162e-09,2.1686946e-08,2.2475495e-08,1.5314617e-07,1.6072188e-09,8.283288e-08,4.9119e-08,0.99999964,1.8751078e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\08574.png,8,2.7597848e-08,4.6244746e-09,4.138907e-08,1.0548116e-05,1.06816636e-08,1.2627964e-08,1.1742274e-07,1.6977767e-06,0.9999876,6.6434995e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\00382.png,3,5.284572e-10,4.0823746e-12,7.8551115e-12,1.0,1.3669509e-10,1.4354691e-12,6.635479e-12,9.5966096e-11,3.5519008e-11,2.2816042e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08372.png,9,3.4191848e-06,7.6298295e-07,3.0119304e-07,5.7244954e-08,5.050431e-05,1.4017292e-07,3.531754e-08,2.975509e-07,4.9032656e-10,0.99994457
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02643.png,6,3.3652686e-08,5.8119745e-06,4.3423762e-07,2.1486584e-09,2.8734687e-05,2.7229855e-05,0.9999366,8.6135805e-07,2.8368527e-08,1.5217334e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08315.png,2,4.392706e-07,5.3525724e-07,0.9999647,5.9640406e-08,4.630525e-07,9.922121e-07,6.4954787e-07,3.2017466e-05,1.3685926e-07,1.3494018e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\08144.png,7,1.8553051e-06,1.4069223e-06,2.3613588e-08,1.7901379e-05,2.6488923e-08,2.0813522e-09,2.323475e-06,0.99997306,2.566961e-10,3.503354e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\02500.png,2,1.5897045e-05,5.553145e-07,0.99944526,5.2659776e-05,7.804483e-07,1.9985191e-10,1.6574986e-05,1.1117337e-06,1.7560767e-07,0.00046709893
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04436.png,9,7.149525e-07,5.132878e-06,2.321133e-07,9.782246e-07,6.3853136e-08,5.052442e-08,8.3829645e-09,2.4994258e-06,4.8107586e-06,0.9999856
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03402.png,6,1.9129116e-08,5.8973046e-06,7.090019e-06,1.677376e-09,7.076208e-07,1.0753585e-06,0.9999833,1.1284446e-06,2.5855494e-08,8.498498e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08844.png,2,1.2079722e-09,1.5226602e-09,1.0,2.559895e-11,1.1339648e-09,5.776096e-13,1.03116085e-08,3.9815987e-11,1.5770997e-11,6.451282e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\06375.png,1,2.0300563e-07,0.99999917,1.5106397e-07,3.1330176e-09,2.7783814e-08,8.396745e-09,1.7652857e-08,1.3283541e-07,2.9101295e-07,2.0342238e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08438.png,2,1.3582347e-09,1.02061117e-10,1.0,1.6364108e-09,2.556726e-09,2.441302e-09,6.9752133e-09,3.877033e-11,1.8691621e-11,1.8019248e-08
