x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,5.235121e-07,6.1155987e-07,5.076236e-07,7.65822e-08,4.532097e-07,4.5612287e-06,0.99999225,1.3668992e-07,6.4025375e-07,1.6127991e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99965036,1.1885281e-07,0.0002621179,1.4060846e-06,2.9259812e-07,1.9319795e-07,2.7617865e-08,3.7321456e-06,7.277412e-05,8.912495e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.0078573e-07,8.7304545e-07,4.3597836e-07,6.336941e-07,1.2750008e-06,1.3626077e-07,0.99999475,3.8300087e-08,1.7412129e-06,5.728526e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,2.1933626e-07,2.1973112e-07,4.9765385e-05,2.931039e-10,0.99994934,3.4706616e-08,1.8203846e-07,5.196355e-08,1.4731958e-09,2.1534514e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,5.5060405e-13,1.9895412e-08,8.756027e-08,0.9999999,2.0431502e-11,3.02046e-08,4.6564366e-10,5.6472667e-09,8.680043e-10,1.8413911e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,2.5979529e-07,7.996339e-07,0.002092489,3.5356665e-05,4.075683e-05,3.852927e-08,3.4013294e-05,0.9977958,2.9486134e-08,4.2922596e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,4.571672e-08,2.2617058e-07,9.4575805e-09,0.999997,1.1532263e-06,4.0452068e-07,6.130062e-07,4.867076e-08,4.8417895e-08,3.93719e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.1304631e-05,6.032517e-08,3.1466956e-07,8.322759e-07,8.5090105e-05,6.993733e-08,1.4260244e-06,0.00013910857,1.5599959e-05,0.99974614
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.99991226,5.934761e-07,2.8703664e-07,4.856047e-08,4.8013124e-08,2.6961914e-06,8.780206e-07,6.1261295e-07,3.973088e-05,4.2870837e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.99998784,9.142344e-07,5.083769e-06,5.8167473e-08,1.4827967e-07,4.4270553e-08,1.8375108e-06,2.978095e-06,9.5247384e-07,2.3062445e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,5.9770096e-09,3.0789258e-09,1.06676026e-07,1.7238998e-08,4.008013e-07,5.2142124e-10,3.2270914e-10,5.567789e-08,5.034302e-08,0.9999993
