x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,1.9013088e-08,1.0725417e-07,1.2327354e-10,1.1187065e-09,1.1288234e-09,9.176058e-07,0.9999989,7.238089e-08,1.6516351e-10,4.957278e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.99999595,1.9545755e-08,9.211532e-07,1.9702362e-08,2.8534046e-08,2.4469646e-06,6.934559e-11,4.9128374e-08,5.943772e-07,4.3091886e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,1.080865e-09,8.0912015e-09,5.2642317e-09,8.453342e-10,1.7218842e-10,7.755546e-11,0.99999964,3.896236e-07,6.041708e-11,6.917142e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,3.4693855e-08,1.1124613e-06,1.1715169e-06,4.8813505e-11,0.9999974,2.2028279e-07,7.1874213e-09,9.102004e-09,2.0232713e-10,5.3621452e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,7.9763e-12,1.5446934e-08,1.7970317e-10,0.9999999,1.0900318e-10,7.493599e-08,2.0839407e-11,3.0766192e-10,7.7236176e-11,1.1723626e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,2.6709793e-07,1.3817528e-06,0.00021753639,1.7251998e-05,9.730504e-06,4.9453988e-09,2.7222783e-05,0.9997265,6.362144e-08,4.5114014e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,1.8372806e-10,5.9880025e-09,2.9812397e-10,1.0,2.7690328e-10,1.2667683e-08,7.700092e-09,6.1146133e-09,5.5694976e-10,4.574219e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,1.4050254e-06,3.7198358e-08,9.858727e-09,1.3564138e-09,5.4877505e-06,2.5773712e-09,1.2782816e-06,1.0697624e-05,1.0216095e-06,0.9999801
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.9999999,2.7002551e-09,4.4034297e-11,3.7914534e-09,1.5337104e-12,8.9011436e-08,6.005616e-09,2.4768587e-09,1.7774412e-10,2.119488e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.9999993,4.212113e-08,4.013014e-08,4.895082e-08,2.6660205e-10,5.900337e-09,1.3516237e-08,6.075142e-07,1.2565611e-09,4.4315755e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,9.64729e-09,9.181918e-10,1.7275413e-08,4.277547e-09,2.4673257e-08,2.2630496e-11,1.8674586e-11,9.553859e-10,8.7916e-09,0.9999999
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,3.3940684e-10,1.5948358e-10,1.3264966e-11,7.031681e-12,1.0,2.3121565e-11,8.304124e-12,1.4993737e-09,1.3759374e-12,4.9406293e-14
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,4.3734671e-10,6.882329e-11,4.5191385e-12,2.5250625e-11,2.6423846e-11,1.3511336e-10,1.2272448e-10,5.4951984e-11,1.0,8.4110014e-13
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,1.7684267e-09,3.9765266e-12,1.9798463e-08,3.890151e-11,1.571411e-09,3.5704453e-10,4.210196e-08,6.2007027e-12,0.9999999,1.2501629e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,2.8717584e-10,1.7859432e-07,7.414542e-10,1.1760215e-09,1.9415268e-08,4.194422e-08,4.622891e-09,1.884812e-09,1.2572601e-08,0.9999999
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,1.8209829e-06,4.5128696e-09,1.5699305e-06,5.518979e-09,1.9481844e-07,1.234734e-09,1.3297499e-08,1.2770092e-08,1.2624013e-06,0.9999951
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,4.5130077e-10,4.6531254e-09,0.9999995,7.6765044e-10,3.0098374e-08,7.686126e-11,8.962824e-09,1.8433144e-09,5.675147e-12,4.3553246e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\00372.png,0,0.99999833,3.918445e-10,3.8102786e-07,8.5700655e-08,8.735965e-11,8.7151545e-07,2.8965184e-07,5.3807355e-08,2.71459e-10,1.4461895e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07872.png,8,5.629237e-07,1.46016585e-08,1.2656985e-09,5.1923496e-07,4.8276252e-08,2.9343363e-08,1.6392024e-08,8.9534846e-10,0.9999988,2.1323926e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\03789.png,1,4.1707264e-07,0.9999732,8.7164686e-08,1.9563887e-08,1.4074841e-05,2.2495208e-06,5.146801e-07,6.706245e-07,8.313165e-06,4.6351107e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\05252.png,1,1.561527e-07,0.99999475,1.3962266e-07,5.094544e-08,2.7726387e-06,8.535342e-07,1.09643e-06,2.1125e-07,2.9211664e-09,1.9098665e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05315.png,9,1.1373618e-07,9.9023815e-08,3.2759704e-08,1.5446759e-07,3.6393406e-08,1.962968e-10,1.8630596e-08,6.822957e-08,2.399967e-08,0.9999994
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08590.png,9,4.6169273e-08,8.533391e-09,2.7427574e-09,3.8834758e-09,9.717726e-09,1.8477821e-09,1.5749885e-08,5.0824283e-08,1.6494504e-08,0.9999999
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08179.png,0,0.9999999,6.306798e-09,3.1989856e-08,7.409238e-11,6.213519e-10,2.4608002e-10,4.9903274e-08,1.5740875e-08,5.2714375e-09,1.1782397e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\09193.png,4,2.5667463e-10,2.8189371e-11,1.3462281e-10,1.2892601e-11,1.0,2.7528592e-11,3.3891764e-11,1.207417e-09,8.805967e-09,2.2597746e-16
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\01425.png,8,3.4654426e-05,1.8040879e-05,2.2623954e-05,7.559827e-06,0.11513144,2.1633791e-06,0.0005306407,2.4610997e-06,0.88425034,3.1654015e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\06954.png,7,0.0010383553,0.014586563,0.0056561856,0.005771144,0.00066561287,7.281316e-05,2.7009844e-05,0.8796458,6.195624e-05,0.092474535
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\07902.png,7,2.9255134e-06,2.8116344e-07,8.957506e-09,7.4571517e-07,9.09147e-09,1.5362136e-07,3.7842344e-08,0.9995395,1.4734399e-06,0.00045499208
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\04231.png,8,2.2756341e-09,4.3583078e-11,3.2227315e-10,7.419415e-08,7.307271e-12,4.208645e-12,2.3380546e-11,2.2137323e-10,0.99999964,2.6950758e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\00606.png,8,9.550465e-09,9.01202e-12,1.0123047e-06,3.2716226e-08,1.7302098e-07,1.9509946e-08,5.544887e-11,1.3540952e-12,0.9999989,2.288391e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06211.png,0,0.9999918,4.5174343e-06,3.510021e-08,1.8092454e-08,1.520496e-07,7.0792346e-08,5.2527188e-08,3.3345932e-06,2.2357556e-09,1.871322e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\00322.png,9,1.3291613e-09,2.420015e-10,5.7909645e-12,3.21595e-07,6.8379475e-09,2.6337796e-10,2.2789093e-12,4.6752047e-09,3.7468044e-07,0.9999993
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08818.png,0,0.99999595,4.474156e-07,1.8280828e-07,2.8216425e-07,3.2622147e-09,3.3272304e-08,1.0439609e-07,1.494462e-06,2.4138564e-07,1.2749819e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\07594.png,9,1.5835259e-07,2.8888317e-07,3.1482042e-08,1.7936951e-06,7.764926e-07,8.7349583e-10,1.9352905e-07,2.4595096e-08,1.7591663e-06,0.9999951
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06940.png,3,1.0831092e-09,1.7214552e-07,1.8987851e-09,0.9999988,1.2645494e-10,4.492903e-08,8.4971696e-11,6.572583e-07,6.6040164e-09,2.3427802e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\06601.png,1,1.6074106e-06,0.9999591,1.9214873e-05,7.684421e-06,2.6492987e-07,6.4423357e-06,5.948208e-07,4.591426e-06,1.725101e-07,4.13044e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\09377.png,0,0.9999951,8.239052e-08,1.559053e-07,2.4238183e-08,2.4781238e-08,1.0300044e-07,3.793629e-06,2.710873e-07,1.3975266e-08,4.3267153e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\05835.png,7,4.7966157e-08,5.7222216e-05,0.0005691993,9.479943e-06,4.765395e-05,3.840443e-05,8.2516564e-08,0.9992428,2.160654e-06,3.2920274e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\00956.png,1,6.583139e-07,0.98323303,0.0030939123,0.00031647473,4.2145693e-06,0.013219778,1.9683139e-05,2.1836245e-06,5.7596304e-07,0.000109325905
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09139.png,8,5.700888e-09,6.274019e-08,5.356794e-10,1.7959806e-08,4.0773994e-08,1.5372272e-08,6.084889e-07,2.1299504e-08,0.9999993,2.0165397e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\08574.png,8,1.2382599e-06,1.6225522e-08,1.0062921e-08,1.2320405e-06,1.1291253e-09,1.5565725e-09,1.9068398e-09,5.315006e-10,0.9999956,1.9689228e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\00382.png,3,1.0349888e-09,8.718506e-10,1.214263e-08,1.0,1.2159537e-10,7.997941e-10,2.331089e-09,2.1729714e-09,6.6986767e-09,8.416731e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08372.png,9,1.3513019e-06,1.6016497e-08,4.7888257e-08,2.6934703e-08,2.9885168e-06,8.242227e-09,8.353059e-09,1.775267e-08,2.437123e-09,0.9999956
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02643.png,6,2.4560552e-07,9.229678e-05,7.875511e-06,2.1523252e-07,8.924442e-05,0.00011829382,0.9994646,2.9875297e-05,0.00018930344,8.087679e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08315.png,2,6.5732633e-09,2.3674964e-09,0.9999927,1.7266056e-09,4.4497335e-07,1.5660703e-06,9.075832e-10,5.1971556e-06,2.5252236e-10,1.3364224e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\08144.png,7,1.0742188e-08,4.7449035e-08,5.0573146e-08,4.6280906e-07,3.8540637e-08,4.2424144e-08,1.0698053e-06,0.9999958,1.1421871e-09,2.4569258e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\02500.png,2,2.830339e-05,7.009313e-07,0.99995375,1.6661032e-05,4.7860414e-08,6.705263e-11,3.9442392e-07,2.1565703e-09,7.9334267e-10,1.7667693e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04436.png,9,4.120278e-06,2.2972344e-07,3.5296083e-08,2.1598914e-06,6.1125417e-07,1.29335636e-08,2.3631947e-06,3.928293e-07,9.451205e-07,0.99998915
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03402.png,6,8.405621e-09,9.3633156e-07,1.6849933e-08,4.102437e-09,4.0597709e-10,2.2839524e-08,0.99999905,1.520161e-08,4.362703e-08,6.8996486e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08844.png,2,1.122403e-09,1.6920534e-09,0.9999999,1.741537e-10,1.1744675e-10,2.1352841e-12,6.31306e-08,8.200844e-10,4.5860354e-11,1.7174698e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\06375.png,1,2.7647727e-07,0.9999989,3.4090834e-07,6.0885728e-09,5.1385687e-08,6.070278e-08,1.0950164e-08,1.307388e-07,3.5892565e-08,9.317675e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08438.png,2,2.6171648e-11,3.1179365e-10,1.0,3.6778744e-09,9.576195e-09,1.3098123e-08,1.8039598e-09,8.7589247e-10,3.256872e-11,7.2957496e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\07869.png,1,3.6269969e-06,0.9999807,1.7493608e-06,1.649168e-07,5.2437645e-07,4.957039e-08,4.1845666e-07,1.653911e-08,1.2190566e-05,6.2824796e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\06751.png,1,8.5781394e-08,0.999992,4.4821502e-07,2.410718e-07,2.4446738e-06,4.1771086e-06,2.5695218e-07,1.2601679e-07,5.318014e-08,1.05716765e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\02971.png,2,5.4661403e-10,1.9171706e-11,1.0,4.382446e-09,1.2773509e-09,2.1796077e-10,1.0851582e-08,1.2851147e-09,1.15874e-11,6.059567e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\08409.png,2,2.2804395e-12,1.8713116e-11,0.99999917,4.2059867e-12,8.242698e-07,8.515613e-09,1.1435837e-13,1.231306e-12,4.0281444e-15,7.79534e-13
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\07358.png,6,3.4397103e-09,4.5447933e-07,2.7164484e-07,7.3888054e-07,5.81787e-09,6.044348e-08,0.99999833,2.2727143e-07,4.047971e-09,2.6846394e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\09810.png,1,1.3731324e-09,0.99999857,1.4433955e-09,3.161162e-09,5.6478438e-08,3.3293358e-07,3.054346e-07,6.54242e-07,6.5505605e-09,1.5936393e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\09357.png,9,2.7341038e-08,4.661353e-09,2.8477e-09,3.089222e-09,2.995486e-08,2.2726535e-10,1.3769272e-08,5.3450652e-08,5.129418e-08,0.9999999
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\05129.png,8,1.5089224e-08,1.2554899e-11,2.4148684e-12,3.0766178e-11,7.0985495e-11,3.351011e-09,1.50658e-10,5.176405e-09,1.0,9.51832e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09744.png,8,1.5542129e-07,3.8599097e-09,2.0893927e-07,4.343952e-10,1.0524526e-09,2.3385651e-09,2.0022094e-08,4.658665e-10,0.9999995,1.2780242e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\01266.png,6,2.2929731e-09,2.6143619e-08,1.1790064e-07,2.6127902e-09,4.3472814e-06,1.4948092e-09,0.9999951,3.4623324e-07,3.609712e-10,1.193695e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\00104.png,9,2.86186e-10,2.3084364e-07,3.9441413e-05,2.8840557e-08,7.302519e-08,1.1324859e-05,2.7689535e-05,8.65557e-10,5.153662e-10,0.9999212
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\02119.png,8,5.236562e-10,6.238552e-14,4.4374674e-11,6.889855e-11,1.836143e-09,4.0939165e-11,1.3667684e-10,3.6531525e-13,1.0,4.3655888e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\09131.png,2,1.2756441e-09,1.9746516e-10,1.0,1.971029e-09,1.5472634e-10,1.6670827e-09,6.0945254e-10,9.0520655e-12,1.5866778e-09,1.7467545e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\01527.png,1,1.03706356e-07,0.22160529,0.0009597215,0.0012389848,7.7505065e-05,0.7753362,0.00039973887,0.00031470516,1.2291371e-05,5.5485543e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08851.png,0,0.9999988,4.0109327e-07,7.4949025e-09,5.9062573e-09,8.8573884e-08,7.177626e-08,1.0108367e-09,3.0012032e-07,1.7869182e-08,2.915882e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\07223.png,1,4.5935624e-09,0.99999845,1.1878256e-09,8.7340873e-10,5.26266e-07,4.057243e-07,3.5400936e-07,2.7036245e-07,4.574932e-08,1.2268276e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\02582.png,9,0.00048630056,9.443342e-06,9.0069225e-06,0.0062982156,0.0017124857,0.015302185,7.8128625e-07,0.09625706,8.036698e-05,0.8798442
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\02403.png,0,0.9999976,5.7313514e-09,1.0930488e-09,3.4578433e-09,1.2197632e-09,9.052413e-07,1.0756593e-09,1.2829413e-06,9.980304e-10,1.3190609e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08657.png,0,0.99999917,5.4960825e-08,6.572686e-07,4.6014642e-10,8.20952e-11,2.7538787e-09,5.9591176e-08,1.5164768e-09,1.6337772e-09,8.603085e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\09569.png,2,5.2201416e-12,9.287636e-10,1.0,7.191574e-11,5.5324485e-11,5.155661e-10,2.798095e-10,4.2521656e-10,7.826726e-12,7.7910395e-12
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\00587.png,6,2.3211913e-07,1.328415e-07,3.2013565e-09,9.856383e-08,6.0384316e-08,7.186557e-09,0.9999993,1.2645354e-10,8.7533785e-09,1.0639053e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\02610.png,2,3.7339127e-08,2.519705e-09,0.99999976,3.843343e-10,1.3792724e-07,4.7209314e-10,1.05048296e-10,2.4106594e-10,6.998817e-08,1.9240453e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04616.png,9,2.335348e-09,1.088264e-10,1.1502764e-09,5.3214024e-09,1.1459236e-08,1.2188892e-09,7.356204e-08,1.26807835e-08,3.1088597e-08,0.9999999
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00689.png,7,4.2812095e-05,0.0042532254,6.5591767e-06,1.2839819e-05,0.011412846,0.0022318966,4.4679495e-05,0.9809287,0.00027631063,0.0007901317
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\08819.png,1,1.1770364e-07,0.9999927,3.3355676e-07,1.2011782e-10,4.670333e-06,8.618124e-07,2.3735703e-08,1.2683137e-06,4.4893014e-09,2.0895996e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\07937.png,4,1.4126774e-08,4.6260638e-07,3.904604e-09,8.3159435e-08,0.9999994,7.395239e-08,8.779849e-09,9.786561e-09,3.1984108e-08,3.6697978e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\02272.png,8,0.005948305,1.5161082e-06,2.6179216e-06,0.00021543477,8.2745527e-07,7.483874e-05,3.6979716e-06,1.3075865e-08,0.99367493,7.7725264e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\01047.png,0,0.99999714,6.199043e-08,1.980944e-06,3.2360479e-09,3.270151e-08,1.4085543e-07,2.4949227e-08,2.6796303e-07,6.38256e-09,3.5711116e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\01042.png,3,4.954806e-07,1.3051304e-07,2.2491635e-07,0.99998546,1.8436165e-08,1.5742977e-06,1.286432e-10,1.0774914e-07,1.9321966e-08,1.2025423e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\05576.png,7,1.1411747e-07,1.975463e-06,6.971578e-08,4.903801e-07,8.632131e-08,1.747714e-07,1.2226479e-06,0.9999893,2.253914e-08,6.5896456e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03677.png,0,0.9999999,2.0945516e-08,8.7558885e-09,2.428133e-08,1.0494368e-08,9.027492e-09,2.8846428e-10,1.2976246e-09,1.3931327e-10,4.0863785e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01057.png,4,5.914119e-08,5.9638614e-07,4.999012e-08,2.7825973e-08,0.99999905,9.476163e-09,1.7743693e-08,7.988454e-09,2.9497405e-08,1.7723263e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02047.png,6,3.1404397e-07,4.455518e-08,1.7848786e-08,1.4941731e-10,7.591989e-10,3.6231174e-07,0.99999917,1.8317873e-08,6.8187758e-09,1.6466513e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\07486.png,2,1.5491242e-06,1.8327503e-06,0.99986565,8.054671e-06,3.1193083e-06,8.206136e-06,7.7528224e-05,2.6119691e-05,3.8144244e-06,4.1824715e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\00834.png,6,6.876925e-07,7.133307e-06,4.8671314e-05,5.8117674e-08,2.0690978e-08,4.325707e-08,0.99994004,1.2366729e-07,3.2453095e-06,2.7563837e-10
