x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\03395.png,6,2.6722834e-08,1.446734e-08,2.937602e-07,2.7337872e-08,1.0733553e-08,1.4024764e-05,0.9999852,1.7826602e-07,1.9019147e-07,4.047279e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\06971.png,0,0.9999652,9.1533174e-08,2.2607454e-05,2.794714e-07,1.6203459e-06,2.839225e-07,1.7789143e-08,2.0514113e-08,7.643894e-06,2.1916503e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\6\02759.png,6,2.3162299e-08,1.1353386e-06,2.6411402e-07,3.7622107e-07,8.548827e-07,6.933871e-08,0.9999962,6.724081e-07,4.201246e-07,4.3962594e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\02900.png,4,4.7422378e-07,6.317833e-07,8.4322695e-05,2.8738736e-08,0.99987876,4.625502e-07,3.6529873e-06,3.2711769e-06,1.0269977e-06,2.731598e-05
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\06160.png,3,5.006622e-10,4.5766104e-08,2.443004e-06,0.9999914,1.4074827e-09,1.0440214e-08,3.4741923e-08,2.0064098e-08,6.066234e-06,6.9070355e-10
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\00041.png,7,2.1104122e-06,1.1554597e-05,0.0016754221,0.00034686414,0.00050811516,3.5790035e-06,0.00013622924,0.99731535,1.5148986e-07,5.0636754e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\3\04109.png,3,1.2058784e-08,8.932322e-08,3.011106e-06,0.9999889,9.60197e-07,3.009454e-07,7.955402e-07,3.4930674e-06,2.420574e-06,4.350867e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08136.png,9,0.00042722444,1.6488121e-07,1.4599623e-06,4.4369412e-07,6.0393604e-06,8.027814e-07,2.8135324e-07,3.8272763e-05,4.471141e-06,0.9995209
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\03774.png,0,0.999895,2.6641542e-08,1.8147924e-09,4.120171e-09,5.5185395e-10,6.8687496e-07,1.3158744e-08,2.553688e-10,1.0898075e-06,0.00010325906
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\07607.png,0,0.99999404,7.176607e-08,2.3418265e-07,8.97063e-08,8.2732425e-09,4.1223474e-09,8.11199e-08,8.641343e-07,4.8767813e-08,4.6210894e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05951.png,9,5.633569e-10,1.3356632e-09,3.93452e-08,5.120804e-09,1.5106149e-09,4.568096e-11,1.902905e-10,4.8758966e-09,1.2438079e-08,1.0
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\01023.png,4,2.962004e-11,6.490991e-08,1.0673307e-09,5.2024085e-10,0.9999989,4.5808255e-09,1.6006344e-07,9.3669405e-07,5.402566e-10,5.47918e-11
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07878.png,8,6.5476975e-08,4.718187e-09,3.1954187e-07,7.7714973e-10,3.304523e-09,1.3948025e-09,6.423258e-08,2.2291304e-09,0.9999995,2.193575e-09
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\09722.png,8,1.0863268e-05,7.6877534e-08,8.279811e-07,5.0111492e-08,2.2636877e-08,5.7875263e-07,3.1670203e-07,6.8685424e-08,0.99983585,0.00015136295
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\06870.png,9,8.93091e-09,7.9881355e-09,1.9074404e-08,4.3181707e-09,2.4712557e-07,9.617079e-09,9.512454e-09,2.2238734e-08,5.1584976e-07,0.99999917
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\04287.png,9,1.1209721e-06,1.2309093e-07,1.6517455e-06,9.338704e-08,0.00013911107,2.8943109e-07,2.2244592e-07,9.066442e-06,2.5011914e-05,0.9998234
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\2\05521.png,2,5.0368563e-08,1.533974e-05,0.9999802,6.869534e-08,3.8987973e-06,1.569505e-09,2.004885e-07,4.5571433e-08,6.1241683e-09,1.5609058e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\00372.png,0,0.9999714,5.7212105e-08,1.1630408e-06,4.6862698e-07,1.0615528e-07,1.5197459e-05,5.630828e-07,7.1133745e-06,2.9531718e-06,1.0324912e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\07872.png,8,1.1888746e-06,1.771673e-08,8.863085e-07,2.3605122e-09,4.0376288e-10,4.833056e-09,1.3662269e-06,1.440831e-10,0.99999654,2.172331e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\03789.png,1,1.89526e-07,0.9999715,4.2067935e-08,4.2375323e-06,9.793446e-06,8.253305e-06,3.782572e-06,7.7475454e-07,7.472209e-07,7.5382735e-07
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\1\05252.png,1,1.3014401e-06,0.99992085,1.6005789e-06,1.8849771e-06,4.5729306e-05,1.732882e-05,2.234801e-06,8.230392e-06,8.039493e-07,8.9828646e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\05315.png,9,1.2704632e-05,5.900385e-07,4.337054e-07,3.904862e-07,4.312178e-06,2.6151615e-06,1.1270868e-07,2.3283121e-06,1.7659245e-06,0.9999747
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\9\08590.png,9,1.4027437e-07,3.2036658e-09,2.5321586e-07,4.786451e-08,4.160056e-08,8.493542e-08,3.2238117e-07,1.4889432e-06,6.782138e-08,0.9999975
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\0\08179.png,0,0.9999982,1.7575291e-09,1.02206016e-07,1.3121379e-08,9.541301e-09,2.004079e-08,1.529719e-06,8.947798e-09,5.645674e-09,5.797745e-08
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\4\09193.png,4,8.8612995e-10,8.0204266e-08,3.6939982e-05,6.898756e-09,0.99996257,8.006041e-09,3.475671e-07,1.5375372e-08,3.3845502e-09,6.6764573e-14
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\8\01425.png,8,5.7955014e-05,3.3217795e-05,2.1097273e-06,3.5174166e-05,0.009696425,0.00028460426,0.03068129,0.0003032019,0.95890355,2.4031424e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\06954.png,7,2.978751e-05,8.372234e-05,0.00015313445,4.720367e-05,2.7512592e-06,1.7761762e-07,2.3643513e-06,0.9993819,0.00029441528,4.48364e-06
D:\01.windows_work\01.github\NeuralNetworkConsole-MNIST-Sample\03-02.nnc_test_data\7\07902.png,7,6.89686e-05,0.0010667945,0.0002560402,0.00042067005,9.772736e-06,0.00015099293,0.00019489802,0.7384469,7.135081e-05,0.25931358
